subject	test	value	num_df	den_df	F	p-value	significance
027	Wilks' lambda	0.9846829011113427	5	1384.0	4.305724175361634	0.0006846994352174762	True
027	Pillai's trace	0.015317098888657333	5.0	1384.0	4.305724175361647	0.0006846994352174762	True
027	Hotelling-Lawley trace	0.015555361905208261	5	1384.000000000018	4.305724175361646	0.0006846994352171442	True
027	Roy's greatest root	0.015555361905208261	5	1384	4.305724175361647	0.0006846994352174762	True
028	Wilks' lambda	0.984907234307297	5	1384.0	4.241696474773515	0.000785622869946291	True
028	Pillai's trace	0.015092765692702993	5.0	1384.0	4.2416964747735095	0.000785622869946291	True
028	Hotelling-Lawley trace	0.015324047957996783	5	1384.000000000018	4.241696474773509	0.0007856228699459261	True
028	Roy's greatest root	0.015324047957996783	5	1384	4.2416964747735095	0.000785622869946291	True
029	Wilks' lambda	0.9858363155404951	5	1384.0	3.9768344872155508	0.001383745131784735	True
029	Pillai's trace	0.014163684459504923	5.0	1384.0	3.976834487215561	0.001383745131784735	True
029	Hotelling-Lawley trace	0.014367176615663155	5	1384.000000000018	3.976834487215561	0.0013837451317841119	True
029	Roy's greatest root	0.014367176615663155	5	1384	3.9768344872155614	0.001383745131784735	True
030	Wilks' lambda	0.9659019893913087	5	1384.0	9.771518684244143	3.4420403048931848e-09	True
030	Pillai's trace	0.034098010608691345	5.0	1384.0	9.771518684244148	3.4420403048931848e-09	True
030	Hotelling-Lawley trace	0.03530172935059302	5	1384.000000000018	9.771518684244146	3.4420403048914973e-09	True
030	Roy's greatest root	0.03530172935059302	5	1384	9.771518684244148	3.4420403048931848e-09	True
031	Wilks' lambda	0.9673246390044292	5	1384.0	9.350056391495036	8.96490922955616e-09	True
031	Pillai's trace	0.03267536099557073	5.0	1384.0	9.350056391495022	8.96490922955616e-09	True
031	Hotelling-Lawley trace	0.033779105460603406	5	1384.000000000018	9.350056391495022	8.964909229551795e-09	True
031	Roy's greatest root	0.033779105460603406	5	1384	9.350056391495023	8.96490922955616e-09	True
032	Wilks' lambda	0.9918940715444603	5	1384.0	2.2620570692591517	0.04616490757210817	True
032	Pillai's trace	0.008105928455539698	5.0	1384.0	2.262057069259151	0.04616490757210817	True
032	Hotelling-Lawley trace	0.008172171492988262	5	1384.000000000018	2.2620570692591504	0.046164907572086876	True
032	Roy's greatest root	0.008172171492988262	5	1384	2.262057069259151	0.04616490757210817	True
033	Wilks' lambda	0.9877597469063042	5	1384.0	3.4300871916947884	0.004380948743247107	True
033	Pillai's trace	0.01224025309369577	5.0	1384.0	3.4300871916947773	0.004380948743247107	True
033	Hotelling-Lawley trace	0.012391933496007144	5	1384.000000000018	3.4300871916947773	0.004380948743244656	True
033	Roy's greatest root	0.012391933496007144	5	1384	3.4300871916947777	0.004380948743247107	True
034	Wilks' lambda	0.9910299242323191	5	1384.0	2.5053905152434472	0.028724058983401062	True
034	Pillai's trace	0.008970075767680984	5.0	1384.0	2.5053905152434592	0.02872405898339725	True
034	Hotelling-Lawley trace	0.009051266312295735	5	1384.000000000018	2.5053905152434592	0.02872405898338425	True
034	Roy's greatest root	0.009051266312295735	5	1384	2.5053905152434597	0.02872405898339725	True
035	Wilks' lambda	0.9815528357533061	5	1384.0	5.202139790637015	9.769203572817897e-05	True
035	Pillai's trace	0.018447164246693883	5.0	1384.0	5.202139790637009	9.769203572817897e-05	True
035	Hotelling-Lawley trace	0.018793857625133706	5	1384.000000000018	5.202139790637009	9.769203572812917e-05	True
