timestamp	hf-hrv	posterior_alpha	state
82	-0.6051624697770296	-0.03243992355137821	3
83	-0.5816536426984114	-0.3849046198507005	0
84	-0.5170568751149333	-0.5753697950485857	0
85	-0.44279063058651225	-0.4532907426582915	0
86	-0.3771475398500293	-0.3337760458638721	0
87	-0.33091834207864584	-0.5174693177658788	0
88	-0.30926251773809216	-0.5862785350421067	0
89	-0.313517577986314	-0.12596098943410683	3
90	-0.34085315724170734	0.1954773878737273	3
91	-0.38226354212938807	-0.0615814750640527	3
92	-0.42708678146172074	-0.5587272884726062	0
93	-0.4765852479034673	-0.7532633573974922	0
94	-0.5396627453459716	-0.6665022781422331	0
95	-0.618760314824441	-0.6877880031863838	0
96	-0.7091359899536557	-0.7608323226913222	0
97	-0.8008082618409793	-0.763472740297032	0
98	-0.8778402190156058	-0.2952714308408605	0
99	-0.9184163212905322	-0.22917070029842115	0
100	-0.8985449304757825	-0.6929128155270589	0
101	-0.8119167802443993	-0.8047401235075803	0
102	-0.686026537052921	-0.7890214845855181	0
103	-0.5523306369562336	-0.6397170713239747	0
104	-0.42460281836215186	-0.47153167399879165	0
105	-0.3068048705227133	-0.22975796676263896	0
106	-0.19098838747185784	-0.38139914172121725	0
107	-0.05173074269896393	-0.7373154287280933	0
108	0.1159533307247191	-0.7458530911774821	0
109	0.2872013434336028	-0.7454696782263517	2
110	0.44309957943067657	-0.7523898321809716	2
111	0.5722013576435002	-0.6900331647466876	2
112	0.6670811454968277	-0.4433145729504118	2
113	0.7242660538216333	-0.2666029056289384	2
114	0.7445550819416914	-0.5149268745195589	2
115	0.7332658852234952	-0.7576732448327127	2
116	0.7005992384345907	-0.582573533591024	2
117	0.6687367261356446	-0.5116136395382989	2
118	0.6648035978800009	-0.6658071147447572	2
119	0.6894536938752402	-0.4357038628340112	2
120	0.7308202206104446	-0.2711423134853403	2
121	0.7802546323720961	0.12532823894008718	2
122	0.8271591427691035	0.1130589137498115	2
123	0.8684346932335345	-0.4977055229071571	2
124	0.9105971457718925	-0.5561136337737042	2
125	0.9760654366860718	-0.5718979640446946	2
126	1.098579098847065	-0.529556983676969	2
127	1.328820077941818	-0.31477507750275735	2
128	1.6624174423985696	-0.011025118191561665	2
129	2.033106916092283	0.07522892458065308	2
130	2.392863356089155	-0.2683300870515601	2
131	2.7079541096428086	2.471116889817374	1
132	2.9530456975762993	3.1908064585774127	1
133	3.1114038810662716	0.13852639257268776	2
134	3.1756418235589208	-0.4379653944291359	2
135	3.148135720945978	-0.2995417001178442	2
136	3.0408393774433455	-0.4803785013379732	2
137	2.874552781148817	-0.17003905494454466	2
138	2.6779682044514246	0.2302168633592515	2
139	2.4936259246701766	-0.12448453009737842	2
140	2.3699548477265457	1.1354147892662672	1
141	2.3063469035630155	1.6659088659742167	1
142	2.2619525679175427	0.24161931584009888	1
143	2.2096058927953988	0.5424817605770951	1
144	2.138118128049305	0.6430315693519278	1
145	2.050018077709121	-0.2999619262856613	2
146	1.9651488647158126	-0.72662180712646	2
147	1.8892533439288595	-0.6791420538276702	2
148	1.805505159821251	-0.4823145207328518	2
149	1.7059681795836792	-0.48696793289753904	2
150	1.595707357225545	-0.6056448557218909	2
151	1.4994887325421618	-0.5526866346456408	2
152	1.433906626213809	-0.6098699881914182	2
153	1.407425898492999	-0.6145728256948886	2
154	1.4356926736824172	-0.5520917158554147	2
155	1.5148641644160783	-0.5949583848497364	2
156	1.6367983625548639	-0.4432527546224334	2
157	1.8080175257612978	-0.3178828491000368	2
158	2.040257756485014	-0.309557407938455	2
159	2.3196595879693143	-0.24108121033877974	2
160	2.6142591338893597	-0.24346846263897956	2
161	2.901527613240855	-0.31308324241289537	2
162	3.1629520192634146	-0.5251664573293023	2
163	3.3830467652105964	-0.676267051443931	2
164	3.5501677783176153	-0.6059416564050698	2
165	3.6571359604306317	-0.6315687876814555	2
166	3.7013589392824913	-0.7021273847466318	2
167	3.684551004978377	-0.7382899493907066	2
168	3.6123888178848698	-0.7520532004343079	2
169	3.494589434965128	-0.7438756617441177	2
170	3.34628961994273	-0.7387182272135009	2
171	3.193405506648539	-0.5711479773918655	2
172	3.0737835559663123	-0.5450663816796152	2
173	3.0000296611928863	-0.704555191625075	2
174	2.9420606261605493	-0.6862362709314469	2
175	2.867822119006445	-0.6071915654833155	2
176	2.763172940211686	-0.6528515113876838	2
177	2.625029795430744	-0.65615192470841	2
178	2.4577118240420552	-0.4898209730134214	2
179	2.271374017508629	-0.23322009561701185	2
180	2.081060729396863	-0.34556161381573164	2
181	1.907308011119694	-0.6874909268867344	2
182	1.782627225286546	-0.665916353944626	2
183	1.7116231841989518	-0.6491290898818747	2
184	1.6586330704094687	-0.7402787864007211	2
185	1.600123159318233	-0.6257704170467647	2
186	1.5350829044095875	-0.3206331722509186	2
187	1.4797911501686243	-0.26874561892489	2
188	1.4506416648227571	-0.5017046252076378	2
189	1.4406130118944924	-0.5266236105558313	2
190	1.4383618697960276	-0.38632819587478406	2
191	1.447683931624411	-0.4351011698817823	2
192	1.4945921400803668	-0.5703596256708249	2
193	1.615455077466239	-0.6485076005697549	2
194	1.793430717130561	-0.6293463059919765	2
195	1.9786224143732059	-0.5904656465245103	2
196	2.1441155685418174	-0.6618044515024187	2
197	2.27623737691662	-0.6580891453599764	2
198	2.3712570494760206	-0.5826530907225398	2
199	2.436325135431644	-0.6055503453521437	2
200	2.4970045921354767	-0.6549850068539823	2
201	2.6027659207925904	-0.41257530424436195	2
202	2.774836752185225	-0.07236105938153074	2
203	2.9796471078480065	-0.31369822923495505	2
204	3.17487347802851	-0.6602874747679678	2
205	3.326155642839428	-0.6734110341473535	2
206	3.406352241655837	-0.627301843809211	2
207	3.3989095973424295	-0.6021343474909407	2
208	3.2966819623494037	-0.4448822580802626	2
209	3.1011335628965555	0.09847180376056099	2
210	2.821383512206687	0.24243876100376233	2
211	2.4726549841366707	-0.36417862073682095	2
212	2.074363114088382	-0.6680981142129121	2
213	1.6482065722534887	-0.6188820756369963	2
214	1.2166920252762827	-0.6228464354415458	2
215	0.8026128584224909	-0.6248715803737336	2
216	0.4303695555691342	-0.6155354408991852	2
217	0.13296785450280696	-0.45762880057876554	2
218	-0.028588401816479148	-0.5110189276802666	2
219	-0.01945833808871404	4.056175563863757	1
220	0.11236746180311691	4.706869700642844	1
221	0.3055837113768994	0.46578108379398325	1
222	0.5266846667170945	-0.20964705855166876	2
223	0.7519718287663817	-0.7016495538749834	2
224	0.9644298306958982	-0.6338616542718803	2
225	1.1505919093360366	-0.49541364375313846	2
226	1.2998192261564994	-0.387960313782641	2
227	1.404858103931249	-0.4813426511268101	2
228	1.4630393347847035	-0.351137505456703	2
229	1.476163357571101	-0.3886039462065329	2
230	1.4474605732479957	-0.6955163463613092	2
231	1.3803397480139217	-0.7231775703884389	2
232	1.2810639130498012	-0.6741285567474354	2
233	1.1624063646380738	1.164977842882199	1
234	1.0372374088707328	1.6536918816756248	1
235	0.9062030198116462	-0.08226907738579638	3
236	0.7687773982256932	-0.3438770403234828	3
237	0.6370389435986047	-0.1007466336509398	3
238	0.530230637192942	1.1009871584232294	3
239	0.4415348781052296	0.8323461399377818	3
240	0.3461597168588428	-0.3780511880196742	3
241	0.23415995750099072	-0.23760476085409496	3
242	0.10414758464576138	-0.055722435575186316	3
243	-0.03830340793213967	-0.13667744706889184	3
244	-0.1798126076921261	-0.5456775150653631	0
245	-0.31292085107289347	-0.5295107533911245	0
246	-0.43831318844072364	-0.36506153007645714	0
247	-0.5472707463153865	-0.39712495464833214	0
248	-0.6111391118464782	-0.5480454369898347	0
249	-0.6054229339248982	-0.26042676700920764	0
250	-0.5477305736826228	-0.03930857835612759	0
251	-0.4676405105077677	-0.2929836459371243	0
252	-0.3776518788001064	-0.4890318935081865	0
253	-0.2852034797161742	-0.6413709143895423	0
254	-0.19467075466677014	-0.723826602717306	0
255	-0.10780949063234341	-0.7636134278181455	0
256	-0.025179824587660157	-0.6912314490547061	0
257	0.05265459106708488	-0.20129085440591804	3
258	0.12581729298727826	-0.11069766356046026	3
259	0.1971853746204679	-0.5781747274973708	3
260	0.2717449872135309	-0.42698078862355077	3
261	0.3571602979720748	-0.2038264334513011	3
262	0.45567452017708054	0.10796560558566509	3
263	0.5579641547728554	-0.029938986787958383	3
264	0.6533082805521526	-0.6693021546004698	2
265	0.735583477308649	-0.6913524463220512	2
266	0.8020410379550678	-0.5290621594431502	2
267	0.8518199025099178	-0.3665339023613008	2
268	0.8858952748557052	-0.41440744273596586	2
269	0.90724001252293	-0.5941888580898945	2
270	0.9223822860582281	-0.6179842453927997	2
271	0.9453486530401385	-0.5449974465835895	2
272	0.9812026345344744	-0.5638063197838007	2
273	1.0308404834661	-0.52541595737263	2
274	1.1032575101639432	-0.47405156678858223	2
275	1.1958142979603787	-0.5977343997813218	2
276	1.2999150044777839	-0.36661851359695596	2
277	1.4113241878508673	-0.04643391454400279	2
278	1.5245959613981563	-0.28877431033700673	2
279	1.6280024221263512	-0.6001991957560271	2
280	1.7069335489371202	-0.7136590245787806	2
281	1.7550058990136097	-0.6462134939691665	2
282	1.785247721564628	-0.6711438241225172	2
283	1.8270965388197002	-0.7783150936975101	2
284	1.8833984114883728	-0.6108888239194168	2
285	1.9305651396568402	-0.3971170137348166	2
286	1.9533398841291563	-0.20897581856030392	2
287	1.943285228267502	-0.2227582044313146	2
288	1.8958047958558486	-0.2980536180724435	2
289	1.8099635504571665	-0.3926564370579179	2
290	1.6888349087754657	-0.5618023240440653	2
291	1.5403266831394364	-0.4341845890281605	2
292	1.3793141331313852	-0.4823524451981163	2
293	1.2286932069882495	-0.6459342516276035	2
294	1.1082741274993968	-0.44957760023697185	2
295	1.012698809483612	-0.4226271954582608	2
296	0.9187020877537991	0.00964487532865834	2
297	0.8119794959774927	0.19832558921226706	1
298	0.6896947943969951	0.6314563769327479	1
299	0.5533437889926476	2.0629529594018474	1
300	0.4066105816325631	1.806948601219365	1
301	0.25453975855531435	0.2497912460007288	3
302	0.10376645689624105	-0.3947382530842491	0
303	-0.03420141155171869	-0.3998703759340938	0
304	-0.1377287723109883	-0.5662928235918326	0
305	-0.20005668131539023	-0.6800997868123406	0
306	-0.2336126506281986	-0.6562467983781967	0
307	-0.228434642450684	-0.6453165838321044	0
308	-0.15446691409726904	-0.657657651089739	0
309	-0.007201246266391558	-0.6781063796006891	0
310	0.1928969369121304	-0.6793757232552662	2
311	0.4223594361877995	-0.6464806977823598	2
312	0.6565463517482764	-0.004011703554194253	2
313	0.8746633232512331	-0.022655421161042515	2
314	1.0591637693011227	-0.695462331703825	2
315	1.195959549993582	-0.674463914576741	2
316	1.2754706676045615	-0.5748139964603628	2
317	1.2935597501147402	-0.5916969355954523	2
318	1.256358363477531	-0.6764325958903055	2
319	1.1788175716164142	-0.6986728709272257	2
320	1.070160006848399	-0.3666895790715336	2
321	0.9433045152545876	-0.31387547759460777	2
322	0.8287386737532328	-0.11605180304780291	2
323	0.7774599669510611	-0.17507069633927094	2
324	0.8216364103374308	-0.6863707132561759	2
325	0.928749527763993	-0.6584797839729631	2
326	1.0453713372910298	-0.5934241995597253	2
327	1.1377852989165476	-0.6234179046126824	2
328	1.186057192071218	-0.6927695877907164	2
329	1.1798707960675416	-0.7201499687801616	2
330	1.1176321852351339	-0.46842684670019386	2
331	1.0055763984203538	-0.3538270453598393	2
332	0.8556051151224823	-0.41765180859456924	2
333	0.6840850058386164	-0.3033904748835821	2
334	0.5144956078463376	-0.397954308297515	2
335	0.37454439119446153	-0.4164123425218093	2
336	0.27125950778583174	-0.4203296027174258	2
337	0.1987070804024795	-0.6632546721491674	2
338	0.16283842538763288	-0.7633178238934211	2
339	0.1667391320338606	-0.6746955301424494	2
340	0.205065704623652	-0.6541083494861969	2
341	0.2782542744102851	-0.6701605915712071	2
342	0.3793093320707158	-0.04663705362373376	2
343	0.48485229592118784	0.0008807274771943065	2
344	0.5746465202272684	-0.3778635759778689	2
345	0.6366785206309986	-0.4704465881054378	2
346	0.6642475754022281	-0.636294430919042	2
347	0.6558476296621131	-0.3937655019557135	2
348	0.6154465507763085	-0.3205466456689488	2
349	0.553155128995486	0.1652652991210489	1
350	0.4898389977307506	0.7055465720851369	3
351	0.4512293046556365	0.11358412950548072	3
352	0.4514791783431043	-0.3989563636989335	3
353	0.4789535036239093	-0.2666045842451521	3
354	0.5090095110188776	0.21921300227203175	3
355	0.5265915152689439	0.25467960365675063	3
356	0.5261005478917218	1.0331666268200281	1
357	0.5090518609846583	0.95453711955352	1
358	0.4815602592089948	-0.3045282304281217	3
359	0.44980403152387405	-0.3342309475650203	3
360	0.42385547656402445	-0.3502460040439845	3
361	0.4205658401967845	-0.12647807401053174	3
362	0.44169241746782517	-0.10606223890275157	3
363	0.47556606028235676	-0.05402891570711504	3
364	0.5182049484836193	0.49056932057308766	3
365	0.573862438940824	0.46469317593805703	3
366	0.6430644072854362	-0.07711490445754705	3
367	0.7080503533623718	-0.29853017649332414	3
368	0.7483406353794352	-0.07356929446004062	3
369	0.7564921557775308	0.015979476632889844	3
370	0.7343659054744208	-0.2612053306729231	3
371	0.692274201619715	0.21186039788478556	3
372	0.6488173127922818	0.4267456664292081	3
373	0.6147170891685695	-0.19058729396314755	3
374	0.5897632008137476	-0.3788760480503638	3
375	0.5638982549159668	-0.39389451162198613	3
376	0.5243538305629052	0.6494889478548915	3
377	0.4689180069494494	2.1217366426821513	1
378	0.3991755460397346	2.228446998482867	1
379	0.3188243378981628	1.33652928628861	1
380	0.2333479661064274	1.1434484898366424	1
381	0.14891382847914167	0.9859075223058139	1
382	0.06595772290778891	0.22965471279454805	3
383	-0.02007760106204961	-0.24131439420740328	3
384	-0.10948385823987444	-0.4408590395604454	3
385	-0.1969345344510363	-0.16446642823353952	3
386	-0.2750772773493111	-0.06766254703084842	3
387	-0.34194446060057987	-0.024726495970841256	3
388	-0.4006202771961551	-0.09894078480378514	3
389	-0.4503394879599507	-0.29345141122756574	3
390	-0.48174617528212066	0.33035545452457615	3
391	-0.47529830393772493	0.270207597726087	3
392	-0.4164579498598586	-0.3331884724694205	0
393	-0.3031153612771419	-0.3767190528487495	0
394	-0.14782331601614104	-0.49142590506294176	0
395	0.028143981633719794	-0.43672954793875624	0
396	0.2071607058996515	0.2852477647717296	3
397	0.3732107188717995	0.2563994608348591	3
398	0.5133397613470447	-0.2994680654676549	3
399	0.6183787142693512	-0.37167023676424565	3
400	0.6849481263861301	-0.5312179720404965	3
401	0.7173795949364755	0.23873460686696457	3
402	0.7190786308754527	2.965257764891625	1
403	0.6864097293715379	2.6938339843942374	1
404	0.6177384883588211	2.7902033725330355	1
405	0.5178213410743847	4.362757194204374	1
406	0.3950075601195636	2.2481330094800662	1
407	0.25957943978636977	0.22698141897074883	3
408	0.12299653378788464	-0.41478326048415703	3
409	-0.0019446284386236395	2.326658758816871	1
410	-0.09716304212746928	6.064097254937018	1
411	-0.137384363137484	4.329558335996858	1
412	-0.1275948132182613	0.5742613430197127	3
413	-0.10022997697533204	-0.43883084064479755	3
414	-0.07295756697860742	-0.3951762084167882	3
415	-0.04825109577942527	0.869323056651383	1
416	-0.029071885878092944	2.135315697548787	1
417	-0.02379473709522161	1.530318355366905	1
418	-0.03473369277957986	0.2241752951489549	3
419	-0.05346682755606663	0.22920902951531674	3
420	-0.06712029396197405	0.6515274331592837	3
421	-0.07482704450307294	-0.04408469864092258	3
422	-0.08290710609227314	-0.3905692793440275	3
423	-0.09270910787268162	-0.3088960645367224	3
424	-0.1064654233210086	-0.2839289560060801	3
425	-0.12926655929736997	-0.23670024382306415	3
426	-0.16396529085712347	0.1279767861418352	3
427	-0.20656983389004366	0.3832400939989617	3
428	-0.24298281896855872	0.038390201545401965	3
429	-0.26370348740648514	-0.0860485781120245	3
430	-0.273636892919029	0.14112760594824342	3
431	-0.27592546635673804	4.942896584860023	1
432	-0.26494549666101697	5.077865081812203	1
433	-0.22578885136306387	0.08128861339017468	3
434	-0.15586078162109326	-0.4671071885788854	0
435	-0.07019010932111149	-0.5702366223626308	0
436	0.02321661879224298	-0.5321608538845479	0
437	0.129440449546131	-0.470026901692823	0
438	0.2593739742321089	-0.6005917085153762	2
439	0.40825951240568575	-0.7128676937065812	2
440	0.5574642105430953	-0.6428865823679674	2
441	0.6925448502059185	-0.615079180051279	2
442	0.8042846235128525	-0.7466720521318765	2
443	0.8870194018037586	-0.6920816004720456	2
444	0.9387495644341068	-0.6106399777777214	2
445	0.9614337426469033	-0.5451736149910905	2
446	0.9612172404331653	-0.603536590808562	2
447	0.9496852521963787	-0.7635686205119643	2
448	0.9448974293028977	-0.7294860623442182	2
449	0.9647369550016491	-0.6307728465286982	2
450	1.0057645880721306	-0.5863387855735855	2
451	1.0427481328380181	-0.6587960564081341	2
452	1.0553372357441664	-0.7068033839681716	2
453	1.037185712264804	-0.6861099207150317	2
454	0.9957220109661452	-0.6808490358422721	2
455	0.9491267797504184	-0.6353657411794783	2
456	0.8980286194475253	-0.6207373639152961	2
457	0.8284592907562216	-0.680575792025309	2
458	0.7348298058448711	-0.6471015142543126	2
459	0.616812877090681	-0.6596173341778769	2
460	0.4783775583869682	-0.714808273191718	2
461	0.32835306120399466	-0.6706614523272888	2
462	0.18222456633957745	-0.6148573171662769	2
463	0.06712336874196802	-0.4615596115749906	2
464	0.01451883953548245	-0.2037411576857161	2
465	0.033961553661438666	-0.31734118552152896	2
466	0.11621496453867283	-0.4525939196163463	2
467	0.2422280052870637	-0.3999724998571849	2
468	0.39052622702021916	-0.5570914507695938	2
469	0.5539338459988823	-0.6882825874341807	2
470	0.735871637955223	-0.6485247712821128	2
471	0.9268460008259753	-0.4989400317179646	2
472	1.1074816299958778	-0.5106861602004673	2
473	1.2635432877590629	-0.616001020604465	2
474	1.3798395985414322	-0.6105779897816045	2
475	1.4465126808900972	0.4161174088327993	1
476	1.4611741300890435	0.5746359900569707	1
477	1.4261706790838533	-0.3193353280901866	2
478	1.3477926310912285	-0.5567320832681879	2
479	1.2353231796522834	-0.11844577090595575	2
480	1.0999481590929625	-0.0725719097274944	2
481	0.9539679917217547	-0.3649066197924498	2
482	0.815571748136979	-0.1452833553912262	2
483	0.6996679440002179	-0.11251909702255276	2
484	0.5945692982100967	-0.37346625607511785	2
485	0.4815660854720143	-0.6950846209472642	2
486	0.3563692238032769	-0.6519536947833608	2
487	0.22085756316969432	-0.5991216148791381	2
488	0.08141091717064868	-0.5592750650414833	0
489	-0.05191495874393271	-0.33634538022947746	0
490	-0.16282750532040752	-0.19625943717884864	3
491	-0.23769457662180152	0.7512439120126504	3
492	-0.27537699851177266	0.6214146448262828	3
493	-0.27099352866192616	-0.645576642830483	0
494	-0.21809511136703197	-0.6141055579306786	0
495	-0.12523655970902398	-0.5440789403064138	0
496	-0.004646658061588956	-0.6709103069851018	0
497	0.13694270286940133	-0.7234065804028689	2
498	0.2888778280965719	-0.6829624457671613	2
499	0.4350819980822099	-0.6525984878126666	2
500	0.5608609357389628	-0.6750392137961456	2
501	0.6539627228053688	-0.6470517767027639	2
502	0.7051846282714263	-0.536395818467363	2
503	0.7093758745365619	-0.569050138293152	2
504	0.6661596018707997	-0.5845013396794697	2
505	0.5802583667188945	-0.16656177093165206	2
506	0.46150459210714057	-0.2862738482180517	2
507	0.3249174555201333	-0.7712594660158804	2
508	0.19138548787535786	-0.7484866390286917	2
509	0.10093243311897745	-0.7272349829328111	0
510	0.07493627862686413	-0.6295714417014486	0
511	0.08462786283030714	-0.5509784567989341	0
512	0.09809225517126764	-0.5828078671722868	0
513	0.09844120237546972	-0.6432416392049867	0
514	0.07364214256804201	-0.7527286500210171	0
515	0.017304637229454346	-0.7496297942013388	0
516	-0.06766247465848198	-0.5976751895154636	0
517	-0.17383964106212377	-0.5521229495322424	0
518	-0.30099082783855263	-0.6870927529115789	0
519	-0.44776590236366864	-0.31760325495775665	0
520	-0.6038612459107188	0.08391775093895572	3
521	-0.753509840007171	1.3359721636642778	1
522	-0.8770395569484064	1.105165453167153	1
523	-0.9575043564734219	-0.26128658788466763	3
524	-0.986632414365536	-0.11214738523385777	3
525	-0.9848555348492886	1.2786587096089979	1
526	-0.9839434399849654	2.9738977913222477	1
527	-0.9965831891123113	5.086810273591941	1
528	-1.024912765096926	3.6159869566609504	1
529	-1.0652834918057659	-0.1692022504609433	3
530	-1.1089106626263976	-0.6025231381295193	0
531	-1.1416816582120413	-0.5334883162436413	0
532	-1.1574428739261868	-0.5619269028055559	0
533	-1.165213284352474	-0.5389872494458586	0
534	-1.1742178536807655	-0.6180313725877372	0
535	-1.1871518915280037	-0.41071355273060334	0
536	-1.2030841196872148	-0.3802940139392556	0
537	-1.2191093746180668	-0.5971190689412487	0
538	-1.233126048249388	-0.5486339588272637	0
539	-1.2433564700549185	-0.6021457600849383	0
540	-1.2446580906851266	-0.6716754208770962	0
541	-1.227436781327412	-0.7331490137913445	0
542	-1.1807400956479084	-0.42883865893352446	0
543	-1.0947932585004663	-0.09805486370069999	3
544	-0.9751250147838079	3.0952432511980104	1
545	-0.840744836649839	2.849396962185885	1
546	-0.7030298817718201	-0.648329346636704	0
547	-0.5639278207885858	-0.7384444077914818	0
548	-0.4257828646980719	-0.6706015966614793	0
549	-0.29568475336387334	-0.6347996596452457	0
550	-0.18003660296909374	-0.6631195955455012	0
551	-0.08168644288919116	-0.7324225898348943	0
552	2.9809830982848303e-05	-0.67791402078672	0
553	0.07127487568705954	-0.6645547007591981	0
554	0.14496447756418637	-0.7403349353918447	0
555	0.22021904302965362	-0.43510881542620605	0
556	0.2787210814713492	0.3529956230472683	3
557	0.30631652139302057	0.17806895196349445	3
558	0.2962606569396007	-0.5766214937694948	0
559	0.2470802704389227	-0.7130939537884479	0
560	0.16226359147425382	-0.6290259995064444	0
561	0.05013540996614761	-0.6259327138819688	0
562	-0.07560957948399985	-0.6688079897414786	0
563	-0.1928777388801583	-0.6106032030700709	0
564	-0.27452527867692944	-0.7086316281132835	0
565	-0.307950791087109	-0.7232401104204165	0
566	-0.3018056046425087	-0.24530847892228405	0
567	-0.2600500890709804	-0.2528007667621943	0
568	-0.18404898834260255	-0.7180185720323797	0
569	-0.09022239082271312	-0.6590665167729318	0
570	0.007186946803274451	-0.007186799215820287	3
571	0.10309169512377109	0.4846822256420478	3
572	0.1909398896395883	-0.02643573418131119	3
573	0.2635915207661052	-0.14617614307559143	3
574	0.3182435826902762	0.03930251673110681	3
575	0.3558994752673297	1.1666865754589566	1
576	0.38223159745203295	1.69586077022074	1
577	0.40683409175465934	0.16005043942408975	3
578	0.42142772420267793	-0.18205726408971476	3
579	0.4120578291329297	-0.11855067763673875	3
580	0.380262792452617	0.33252685461027215	3
581	0.3288952924937472	0.63270985343063	3
582	0.2608119052029813	-0.1374274772336991	3
583	0.18097099737944788	-0.3520602277386236	0
584	0.09529676894081485	-0.4779515807716099	0
585	0.010922952466164478	-0.6665548024955765	0
586	-0.06708449675124428	-0.5634135691579512	0
587	-0.1445358003524856	-0.19111008973948698	0
588	-0.23055279660334732	-0.1503476501653057	0
589	-0.32584460298997137	-0.447420176051267	0
590	-0.4232068668453097	-0.29994652631995317	0
591	-0.5102483302989623	1.6145522738916998	1
592	-0.581203948400664	1.792809416180539	1
593	-0.6379531889548253	-0.10871789178799249	3
594	-0.6776010715473816	-0.3502561031287246	3
595	-0.6996243977104517	-0.06845347611175942	3
596	-0.7129012959376274	-0.3645316409147146	3
597	-0.7237238474331685	0.06764574396785063	3
598	-0.7316610177595189	0.13254438705216792	3
599	-0.7388660318104041	-0.31647410038494783	3
600	-0.7530618665342534	1.7385850722916	1
601	-0.7806046992639668	2.378972843514049	1
602	-0.8231572279438566	0.5576791172433891	3
603	-0.8788701836168122	-0.24144523534162107	0
604	-0.942822586299191	-0.563111036028891	0
605	-1.0065739358906494	-0.35811750030570516	0
606	-1.0542694468888176	0.20116658941593565	3
607	-1.0641594510678793	1.4895538945131794	1
