dataset,sj_id,quadrant,dimension,statistic,values
affectivevr,67.0,LN,distance,mean,0.7437381247148706
affectivevr,67.0,LN,distance,std,0.0354440522410144
affectivevr,67.0,LN,angle,mean,-0.9027766890413819
affectivevr,67.0,LN,angle,std,0.6272382187500763
affectivevr,67.0,HN,valence,mean,-0.7949773549352074
affectivevr,67.0,HN,valence,std,0.1991895067632691
affectivevr,67.0,HN,arousal,mean,0.459282712145933
affectivevr,67.0,HN,arousal,std,0.399479484350551
affectivevr,67.0,HN,distance,mean,1.0811169059589736
affectivevr,67.0,HN,distance,std,0.26211223627817715
affectivevr,67.0,HN,angle,mean,1.7295565406869764
affectivevr,67.0,HN,angle,std,1.6686882333802406
affectivevr,69.0,HP,valence,mean,0.5024251272717283
affectivevr,69.0,HP,valence,std,0.36522336356705926
affectivevr,69.0,HP,arousal,mean,0.7132923722186723
affectivevr,69.0,HP,arousal,std,0.20914484478648365
affectivevr,69.0,HP,distance,mean,1.154573906097054
affectivevr,69.0,HP,distance,std,0.09821894777427594
affectivevr,69.0,HP,angle,mean,1.0940529704401047
affectivevr,69.0,HP,angle,std,0.5676974459427765
affectivevr,69.0,LP,valence,mean,0.8532520330553183
affectivevr,69.0,LP,valence,std,0.15442459436358413
affectivevr,69.0,LP,arousal,mean,-0.20116963956430065
affectivevr,69.0,LP,arousal,std,0.3298713111002391
affectivevr,69.0,LP,distance,mean,1.0547027688901651
affectivevr,69.0,LP,distance,std,0.15879240828084676
affectivevr,69.0,LP,angle,mean,-0.2044818420372818
affectivevr,69.0,LP,angle,std,0.3006873180853599
affectivevr,69.0,LN,valence,mean,-0.7500319941631733
affectivevr,69.0,LN,valence,std,0.2514549056575693
affectivevr,69.0,LN,arousal,mean,-0.43048064715745404
affectivevr,69.0,LN,arousal,std,0.21078415860975896
affectivevr,69.0,LN,distance,mean,1.0738344322538236
affectivevr,69.0,LN,distance,std,0.16029278547258546
affectivevr,69.0,LN,angle,mean,-0.8941414524619841
affectivevr,69.0,LN,angle,std,0.8564529002291056
affectivevr,69.0,HN,valence,mean,-0.661829238591857
affectivevr,69.0,HN,valence,std,0.2815157674919497
affectivevr,69.0,HN,arousal,mean,0.7844433836768278
affectivevr,69.0,HN,arousal,std,0.24753002175429253
affectivevr,69.0,HN,distance,mean,1.1163399125793905
affectivevr,69.0,HN,distance,std,0.14564284608033262
affectivevr,69.0,HN,angle,mean,2.0780581180710436
affectivevr,69.0,HN,angle,std,0.7345283496844491
affectivevr,71.0,HP,valence,mean,0.9093449254051883
affectivevr,71.0,HP,valence,std,0.18066650086542288
affectivevr,71.0,HP,arousal,mean,0.6330428379742827
affectivevr,71.0,HP,arousal,std,0.1334575269566175
affectivevr,71.0,HP,distance,mean,1.1663983247552807
affectivevr,71.0,HP,distance,std,0.0806295418154917
affectivevr,71.0,HP,angle,mean,0.6031233742407343
affectivevr,71.0,HP,angle,std,0.22905188785051597
affectivevr,71.0,LP,valence,mean,0.8123583063179689
affectivevr,71.0,LP,valence,std,0.25606116623892655
affectivevr,71.0,LP,arousal,mean,0.9109038342557331
affectivevr,71.0,LP,arousal,std,0.1058053659912518
affectivevr,71.0,LP,distance,mean,1.2752160609021843
affectivevr,71.0,LP,distance,std,0.07097281651061978
affectivevr,71.0,LP,angle,mean,0.8652312910071549
affectivevr,71.0,LP,angle,std,0.2434392988670772
affectivevr,71.0,LN,valence,mean,-0.26227911998251047
affectivevr,71.0,LN,valence,std,0.40440138428053185
affectivevr,71.0,LN,arousal,mean,0.9322689647886748
affectivevr,71.0,LN,arousal,std,0.07381543515919382
affectivevr,71.0,LN,distance,mean,1.1436243575597873
affectivevr,71.0,LN,distance,std,0.12988968165753198
affectivevr,71.0,LN,angle,mean,1.85086337911961
affectivevr,71.0,LN,angle,std,0.35751082274023044
affectivevr,71.0,HN,valence,mean,-0.7153704784270224
affectivevr,71.0,HN,valence,std,0.4233131966954586
affectivevr,71.0,HN,arousal,mean,0.7731470767187713
affectivevr,71.0,HN,arousal,std,0.15501832096362303
affectivevr,71.0,HN,distance,mean,1.1843727886577766
affectivevr,71.0,HN,distance,std,0.0843643731124981
affectivevr,71.0,HN,angle,mean,2.286261568771456
affectivevr,71.0,HN,angle,std,0.4172371763918458
affectivevr,73.0,HP,valence,mean,0.48290007110881933
affectivevr,73.0,HP,valence,std,0.21061757629485814
affectivevr,73.0,HP,arousal,mean,0.29676835900273296
affectivevr,73.0,HP,arousal,std,0.1507624043036527
affectivevr,73.0,HP,distance,mean,0.6190433515277215
affectivevr,73.0,HP,distance,std,0.20829928002002376
affectivevr,73.0,HP,angle,mean,0.6109010915663002
affectivevr,73.0,HP,angle,std,0.2965142756652293
affectivevr,73.0,LP,valence,mean,0.7776457420664186
affectivevr,73.0,LP,valence,std,0.14500745741824692
affectivevr,73.0,LP,arousal,mean,-0.6775550912345043
affectivevr,73.0,LP,arousal,std,0.10124683667378981
affectivevr,73.0,LP,distance,mean,1.062323484344333
affectivevr,73.0,LP,distance,std,0.14414452461758578
affectivevr,73.0,LP,angle,mean,-0.6968530456481465
affectivevr,73.0,LP,angle,std,0.12270087849386598
affectivevr,73.0,LN,valence,mean,0.2870147724562864
affectivevr,73.0,LN,valence,std,0.09338714301943085
affectivevr,73.0,LN,arousal,mean,-0.8980600048783254
affectivevr,73.0,LN,arousal,std,0.050116356320881565
affectivevr,73.0,LN,distance,mean,0.9559909849477082
affectivevr,73.0,LN,distance,std,0.0684915759610998
affectivevr,73.0,LN,angle,mean,-1.2832254347687313
affectivevr,73.0,LN,angle,std,0.0970544242100344
affectivevr,73.0,HN,valence,mean,-0.6455800181770946
affectivevr,73.0,HN,valence,std,0.16431784934555257
affectivevr,73.0,HN,arousal,mean,0.12841693402279128
affectivevr,73.0,HN,arousal,std,0.2675403058618668
affectivevr,73.0,HN,distance,mean,0.7299730313165447
affectivevr,73.0,HN,distance,std,0.19968300068451864
affectivevr,73.0,HN,angle,mean,0.5821074588585954
affectivevr,73.0,HN,angle,std,2.023876557923133
affectivevr,75.0,HP,valence,mean,0.2665037044518401
affectivevr,75.0,HP,valence,std,0.2460402627153373
affectivevr,75.0,HP,arousal,mean,0.5691490862357084
affectivevr,75.0,HP,arousal,std,0.1330253763603725
affectivevr,75.0,HP,distance,mean,0.8404056504028334
affectivevr,75.0,HP,distance,std,0.1088138317785905
affectivevr,75.0,HP,angle,mean,1.0053558918689063
affectivevr,75.0,HP,angle,std,0.2896836179327014
affectivevr,75.0,LP,valence,mean,0.5856406358566871
affectivevr,75.0,LP,valence,std,0.37170628436367553
affectivevr,75.0,LP,arousal,mean,-0.07746208672802654
affectivevr,75.0,LP,arousal,std,0.15672166676612687
affectivevr,75.0,LP,distance,mean,0.7518847810813333
affectivevr,75.0,LP,distance,std,0.14443277086146755
affectivevr,75.0,LP,angle,mean,-0.284750170119716
affectivevr,75.0,LP,angle,std,0.7830107727243845
affectivevr,75.0,LN,valence,mean,-0.20645742030514194
affectivevr,75.0,LN,valence,std,0.36445107139121524
affectivevr,75.0,LN,arousal,mean,-0.17227884989086747
affectivevr,75.0,LN,arousal,std,0.25993274629171476
affectivevr,75.0,LN,distance,mean,0.6680640790787238
affectivevr,75.0,LN,distance,std,0.1815799289908119
affectivevr,75.0,LN,angle,mean,-0.5124004853944596
affectivevr,75.0,LN,angle,std,1.3985777146828644
affectivevr,75.0,HN,valence,mean,-0.3888354327169739
affectivevr,75.0,HN,valence,std,0.5870918005906249
affectivevr,75.0,HN,arousal,mean,-0.04009143499183695
affectivevr,75.0,HN,arousal,std,0.3389771206991907
affectivevr,75.0,HN,distance,mean,0.9268222618809355
affectivevr,75.0,HN,distance,std,0.1824109750764399
affectivevr,75.0,HN,angle,mean,0.4396432299348119
affectivevr,75.0,HN,angle,std,1.7927621981741775
ceap,76.0,HP,valence,mean,0.40042913385826767
ceap,76.0,HP,valence,std,0.23254006891255652
ceap,76.0,HP,arousal,mean,0.7025127195639008
ceap,76.0,HP,arousal,std,0.3043603261199482
ceap,76.0,HP,distance,mean,0.8880081369296939
ceap,76.0,HP,distance,std,0.2206486382846475
ceap,76.0,HP,angle,mean,1.0100071304910485
ceap,76.0,HP,angle,std,0.4111214400885596
ceap,76.0,LP,valence,mean,0.45607086614173226
ceap,76.0,LP,valence,std,0.23289338735044884
ceap,76.0,LP,arousal,mean,-0.12162447001817078
ceap,76.0,LP,arousal,std,0.33906497855064716
ceap,76.0,LP,distance,mean,0.6261843285198074
ceap,76.0,LP,distance,std,0.2723030502249073
ceap,76.0,LP,angle,mean,-0.20014549647614976
ceap,76.0,LP,angle,std,0.5577797416175347
ceap,76.0,HN,valence,mean,-0.5960275590551182
ceap,76.0,HN,valence,std,0.3467274749929801
ceap,76.0,HN,arousal,mean,0.42583646274984854
ceap,76.0,HN,arousal,std,0.3563593784626169
ceap,76.0,HN,distance,mean,0.8668228797797047
ceap,76.0,HN,distance,std,0.18870035366266322
ceap,76.0,HN,angle,mean,2.3241218537232564
ceap,76.0,HN,angle,std,0.9782061138287427
ceap,76.0,LN,valence,mean,-0.4728340399757722
ceap,76.0,LN,valence,std,0.41380635220588363
ceap,76.0,LN,arousal,mean,-0.42442671108419133
ceap,76.0,LN,arousal,std,0.4209155755881144
ceap,76.0,LN,distance,mean,0.9534152242734136
ceap,76.0,LN,distance,std,0.27014864224484797
ceap,76.0,LN,angle,mean,-0.21907603587640737
ceap,76.0,LN,angle,std,2.006250350147384
ceap,77.0,HP,valence,mean,0.931122350090854
ceap,77.0,HP,valence,std,0.23655207896641642
ceap,77.0,HP,arousal,mean,-0.06832889158086007
ceap,77.0,HP,arousal,std,0.32391870436091136
ceap,77.0,HP,distance,mean,1.0051972151749242
ceap,77.0,HP,distance,std,0.21035193812207334
ceap,77.0,HP,angle,mean,-0.05827881881609609
ceap,77.0,HP,angle,std,0.34005424611815055
ceap,77.0,LP,valence,mean,0.2957725620835857
ceap,77.0,LP,valence,std,0.30433175030677845
ceap,77.0,LP,arousal,mean,-0.5405687462144155
ceap,77.0,LP,arousal,std,0.4806515663848728
ceap,77.0,LP,distance,mean,0.7534335440412909
ceap,77.0,LP,distance,std,0.4114639303582091
ceap,77.0,LP,angle,mean,-0.7738363684510697
ceap,77.0,LP,angle,std,0.6940750419274805
ceap,77.0,HN,valence,mean,-0.5337613567534828
ceap,77.0,HN,valence,std,0.6646246421242475
ceap,77.0,HN,arousal,mean,0.37643185947910346
ceap,77.0,HN,arousal,std,0.2761517169856778
ceap,77.0,HN,distance,mean,1.1154376812598858
ceap,77.0,HN,distance,std,0.5871411809315027
ceap,77.0,HN,angle,mean,1.6117538422443953
ceap,77.0,HN,angle,std,0.9166977125778227
ceap,77.0,LN,valence,mean,-0.38225893397940647
ceap,77.0,LN,valence,std,0.3575297964826481
ceap,77.0,LN,arousal,mean,-0.2935187764990915
ceap,77.0,LN,arousal,std,0.36648351445634236
ceap,77.0,LN,distance,mean,0.7368134336121787
ceap,77.0,LN,distance,std,0.41614592673552514
ceap,77.0,LN,angle,mean,-0.44842841788866333
ceap,77.0,LN,angle,std,1.9149634170540182
ceap,78.0,HP,valence,mean,0.11013870381586914
ceap,78.0,HP,valence,std,0.501333303777357
ceap,78.0,HP,arousal,mean,0.48148606904906116
ceap,78.0,HP,arousal,std,0.3629510138728456
ceap,78.0,HP,distance,mean,0.7692114702832576
ceap,78.0,HP,distance,std,0.4095157410367405
ceap,78.0,HP,angle,mean,1.1920905427061268
ceap,78.0,HP,angle,std,0.8389707641469926
ceap,78.0,LP,valence,mean,0.5553067837674137
ceap,78.0,LP,valence,std,0.2623380623650801
ceap,78.0,LP,arousal,mean,-0.6422504542701394
ceap,78.0,LP,arousal,std,0.28607594618394416
ceap,78.0,LP,distance,mean,0.8599614634120432
ceap,78.0,LP,distance,std,0.36812731138877447
ceap,78.0,LP,angle,mean,-0.7235093032019768
ceap,78.0,LP,angle,std,0.31889198557620196
ceap,78.0,HN,valence,mean,-0.6411511205330104
ceap,78.0,HN,valence,std,0.3080665877080997
ceap,78.0,HN,arousal,mean,0.48464354936402176
ceap,78.0,HN,arousal,std,0.22059182932962193
ceap,78.0,HN,distance,mean,0.838663863240862
ceap,78.0,HN,distance,std,0.31666916806178674
ceap,78.0,HN,angle,mean,2.2821977228741765
ceap,78.0,HN,angle,std,0.7472531965273649
ceap,78.0,LN,valence,mean,-0.7401499091459721
ceap,78.0,LN,valence,std,0.32302541440475424
ceap,78.0,LN,arousal,mean,-0.18479497274379164
ceap,78.0,LN,arousal,std,0.35717200117278686
ceap,78.0,LN,distance,mean,0.8381933144494086
ceap,78.0,LN,distance,std,0.337956414728122
ceap,78.0,LN,angle,mean,-0.012210990132824609
ceap,78.0,LN,angle,std,2.3067503462184074
ceap,79.0,HP,valence,mean,0.6426417322834647
ceap,79.0,HP,valence,std,0.4710839796513982
ceap,79.0,HP,arousal,mean,0.42506026650514833
ceap,79.0,HP,arousal,std,0.38767137515314065
ceap,79.0,HP,distance,mean,1.0687723542640652
ceap,79.0,HP,distance,std,0.04363906435198777
ceap,79.0,HP,angle,mean,0.6673937916818966
ceap,79.0,HP,angle,std,0.6845025586104693
ceap,79.0,LP,valence,mean,0.7417316777710478
ceap,79.0,LP,valence,std,0.17831040158223863
ceap,79.0,LP,arousal,mean,-0.1117477286493034
ceap,79.0,LP,arousal,std,0.2376381928817001
ceap,79.0,LP,distance,mean,0.7843519341978773
ceap,79.0,LP,distance,std,0.1694558678134449
ceap,79.0,LP,angle,mean,-0.11374777396936857
ceap,79.0,LP,angle,std,0.24055714739073872
ceap,79.0,HN,valence,mean,-0.1118431253785584
ceap,79.0,HN,valence,std,0.6586294862483085
ceap,79.0,HN,arousal,mean,0.3004264082374319
ceap,79.0,HN,arousal,std,0.36119115703051285
ceap,79.0,HN,distance,mean,0.7509299089217184
ceap,79.0,HN,distance,std,0.2703127264514266
ceap,79.0,HN,angle,mean,0.9728914678809707
ceap,79.0,HN,angle,std,1.5420599099292094
ceap,79.0,LN,valence,mean,-0.43096153846153845
ceap,79.0,LN,valence,std,0.36090920492075806
ceap,79.0,LN,arousal,mean,-0.33640854027861905
ceap,79.0,LN,arousal,std,0.29121237176014997
ceap,79.0,LN,distance,mean,0.6842145758111263
ceap,79.0,LN,distance,std,0.2402393216174227
ceap,79.0,LN,angle,mean,-1.350070863211312
ceap,79.0,LN,angle,std,1.5698157767476335
ceap,80.0,HP,valence,mean,0.5973764385221079
ceap,80.0,HP,valence,std,0.19243514374961004
ceap,80.0,HP,arousal,mean,0.7681196244700182
ceap,80.0,HP,arousal,std,0.19509833809060165
ceap,80.0,HP,distance,mean,1.0139841281521829
ceap,80.0,HP,distance,std,0.12341452595972668
ceap,80.0,HP,angle,mean,0.8889110129021937
ceap,80.0,HP,angle,std,0.27411235445852483
ceap,80.0,LP,valence,mean,0.6028464566929133
ceap,80.0,LP,valence,std,0.2610145244539262
ceap,80.0,LP,arousal,mean,-0.20847365233192003
ceap,80.0,LP,arousal,std,0.4976243981510419
ceap,80.0,LP,distance,mean,0.8074204315351552
ceap,80.0,LP,distance,std,0.29933024244997314
ceap,80.0,LP,angle,mean,-0.2032955390503329
ceap,80.0,LP,angle,std,0.6277379662264487
ceap,80.0,HN,valence,mean,-0.0539064203513022
ceap,80.0,HN,valence,std,0.46487638303738316
ceap,80.0,HN,arousal,mean,0.6476814052089642
ceap,80.0,HN,arousal,std,0.5624795512974633
ceap,80.0,HN,distance,mean,0.9878911116763419
ceap,80.0,HN,distance,std,0.06222046845510976
ceap,80.0,HN,angle,mean,1.1701774109845562
ceap,80.0,HN,angle,std,1.2953084445327805
ceap,80.0,LN,valence,mean,-0.7172459115687463
ceap,80.0,LN,valence,std,0.31894162409649285
ceap,80.0,LN,arousal,mean,-0.2464706238643246
ceap,80.0,LN,arousal,std,0.4839758987352137
ceap,80.0,LN,distance,mean,0.9708730751630297
ceap,80.0,LN,distance,std,0.155025118257195
ceap,80.0,LN,angle,mean,0.1740072425908876
ceap,80.0,LN,angle,std,2.5622077967467374
ceap,81.0,HP,valence,mean,0.5298067837674137
ceap,81.0,HP,valence,std,0.2233443487500603
ceap,81.0,HP,arousal,mean,0.0768691701998788
ceap,81.0,HP,arousal,std,0.2797366745724419
ceap,81.0,HP,distance,mean,0.6477627388229739
ceap,81.0,HP,distance,std,0.18551453079235444
ceap,81.0,HP,angle,mean,-0.09627117651895038
ceap,81.0,HP,angle,std,0.6407026444129188
ceap,81.0,LP,valence,mean,0.411534827377347
ceap,81.0,LP,valence,std,0.13564378767868435
ceap,81.0,LP,arousal,mean,-0.32333434282253176
ceap,81.0,LP,arousal,std,0.20827354803136
ceap,81.0,LP,distance,mean,0.6359428182591164
ceap,81.0,LP,distance,std,0.15217728714780795
ceap,81.0,LP,angle,mean,-0.5891026766900479
ceap,81.0,LP,angle,std,0.3081214821783624
ceap,81.0,HN,valence,mean,-0.9625405814657783
ceap,81.0,HN,valence,std,0.0844402126968124
ceap,81.0,HN,arousal,mean,0.14821229557843726
ceap,81.0,HN,arousal,std,0.22948186726750985
ceap,81.0,HN,distance,mean,1.0039789749279817
ceap,81.0,HN,distance,std,0.06306577034526101
ceap,81.0,HN,angle,mean,2.9759042323466836
ceap,81.0,HN,angle,std,0.3420081967239846
ceap,81.0,LN,valence,mean,-0.2554215626892792
ceap,81.0,LN,valence,std,0.19645512257001965
ceap,81.0,LN,arousal,mean,-0.04343882495457297
ceap,81.0,LN,arousal,std,0.09687207713773444
ceap,81.0,LN,distance,mean,0.3206525156772506
ceap,81.0,LN,distance,std,0.1625292045603137
ceap,81.0,LN,angle,mean,1.6810607042179457
ceap,81.0,LN,angle,std,1.7119560351333056
ceap,82.0,HP,valence,mean,0.09532707450030282
ceap,82.0,HP,valence,std,0.09898817643877356
ceap,82.0,HP,arousal,mean,0.11095850999394301
ceap,82.0,HP,arousal,std,0.15866085512943165
ceap,82.0,HP,distance,mean,0.17758667392490246
ceap,82.0,HP,distance,std,0.15726429462719493
ceap,82.0,HP,angle,mean,0.30267456763036504
ceap,82.0,HP,angle,std,0.6336420272347447
ceap,82.0,LP,valence,mean,0.1359367050272562
ceap,82.0,LP,valence,std,0.09959191075386294
ceap,82.0,LP,arousal,mean,-0.03223743185947906
ceap,82.0,LP,arousal,std,0.0715943420201134
ceap,82.0,LP,distance,mean,0.15064225756747388
ceap,82.0,LP,distance,std,0.10496838137726794
ceap,82.0,LP,angle,mean,-0.1263621018717834
ceap,82.0,LP,angle,std,0.2872645336349336
ceap,82.0,HN,valence,mean,-0.0058985463355542
ceap,82.0,HN,valence,std,0.09199700558122814
ceap,82.0,HN,arousal,mean,-0.07966989703210177
ceap,82.0,HN,arousal,std,0.10602663318260803
ceap,82.0,HN,distance,mean,0.12403417213799377
ceap,82.0,HN,distance,std,0.0945066899607145
ceap,82.0,HN,angle,mean,-0.6703300532598341
ceap,82.0,HN,angle,std,0.745474399577521
ceap,82.0,LN,valence,mean,-0.0791178073894609
ceap,82.0,LN,valence,std,0.061600508904979
ceap,82.0,LN,arousal,mean,-0.11269139915202904
ceap,82.0,LN,arousal,std,0.06714464826532317
ceap,82.0,LN,distance,mean,0.13976207331844734
ceap,82.0,LN,distance,std,0.0873062593086094
ceap,82.0,LN,angle,mean,-1.0133096084470032
ceap,82.0,LN,angle,std,0.5331573551700294
ceap,83.0,HP,valence,mean,0.7924960629921257
ceap,83.0,HP,valence,std,0.24155323828341024
ceap,83.0,HP,arousal,mean,0.3812019987886129
ceap,83.0,HP,arousal,std,0.29482381130485713
ceap,83.0,HP,distance,mean,0.9688286161376016
ceap,83.0,HP,distance,std,0.09824623878619743
ceap,83.0,HP,angle,mean,0.45581614769603823
ceap,83.0,HP,angle,std,0.4131059231918648
ceap,83.0,LP,valence,mean,0.8227861901877649
ceap,83.0,LP,valence,std,0.2621735741640335
ceap,83.0,LP,arousal,mean,-0.35452877044215625
ceap,83.0,LP,arousal,std,0.22848988994386735
ceap,83.0,LP,distance,mean,0.9325384231343185
ceap,83.0,LP,distance,std,0.2383093536039501
ceap,83.0,LP,angle,mean,-0.37997197834467733
ceap,83.0,LP,angle,std,0.38190408504225415
ceap,83.0,HN,valence,mean,-0.24952271350696542
ceap,83.0,HN,valence,std,0.2750907814198116
ceap,83.0,HN,arousal,mean,0.5645311932162326
ceap,83.0,HN,arousal,std,0.3095924267123602
ceap,83.0,HN,distance,mean,0.7103791597094241
ceap,83.0,HN,distance,std,0.24488425677911038
ceap,83.0,HN,angle,mean,1.8912714197331184
ceap,83.0,HN,angle,std,0.8562205375551967
ceap,83.0,LN,valence,mean,-0.14280678376741374
ceap,83.0,LN,valence,std,0.44570048745122887
ceap,83.0,LN,arousal,mean,-0.002348273773470631
ceap,83.0,LN,arousal,std,0.34042751958712425
ceap,83.0,LN,distance,mean,0.9143473396674789
ceap,83.0,LN,distance,std,0.11166093707782403
ceap,83.0,LN,angle,mean,0.09485586708395327
ceap,83.0,LN,angle,std,1.8256816813963683
ceap,84.0,HP,valence,mean,0.27070351302241064
ceap,84.0,HP,valence,std,0.23076081519034206
ceap,84.0,HP,arousal,mean,0.31854330708661416
ceap,84.0,HP,arousal,std,0.48627202228447386
ceap,84.0,HP,distance,mean,0.5787866899609199
ceap,84.0,HP,distance,std,0.4007954358852368
ceap,84.0,HP,angle,mean,0.3764324691743783
ceap,84.0,HP,angle,std,0.6534568635989649
ceap,84.0,LP,valence,mean,0.3350281647486371
ceap,84.0,LP,valence,std,0.2925867846453354
ceap,84.0,LP,arousal,mean,-0.510023016353725
ceap,84.0,LP,arousal,std,0.35344875721776314
ceap,84.0,LP,distance,mean,0.680273328305184
ceap,84.0,LP,distance,std,0.3490446467380131
ceap,84.0,LP,angle,mean,-0.5972473907027768
ceap,84.0,LP,angle,std,0.5123465144887013
ceap,84.0,HN,valence,mean,-0.3713188976377953
ceap,84.0,HN,valence,std,0.3418298805518452
ceap,84.0,HN,arousal,mean,0.21631920048455477
ceap,84.0,HN,arousal,std,0.26514291109590266
ceap,84.0,HN,distance,mean,0.45710864652079836
ceap,84.0,HN,distance,std,0.40043478953087214
ceap,84.0,HN,angle,mean,1.185417672687489
ceap,84.0,HN,angle,std,1.367865025472047
ceap,84.0,LN,valence,mean,-0.6116592973955179
ceap,84.0,LN,valence,std,0.3439822192259298
ceap,84.0,LN,arousal,mean,-0.341095396729255
ceap,84.0,LN,arousal,std,0.36477363509290656
ceap,84.0,LN,distance,mean,0.7683211672096147
ceap,84.0,LN,distance,std,0.3945829209379616
ceap,84.0,LN,angle,mean,-0.8873959355143272
ceap,84.0,LN,angle,std,2.1470821036371075
ceap,85.0,HP,valence,mean,0.15355754088431256
ceap,85.0,HP,valence,std,0.5986365551377055
ceap,85.0,HP,arousal,mean,0.15442549969715325
ceap,85.0,HP,arousal,std,0.39228891541689787
ceap,85.0,HP,distance,mean,0.8993572453609254
ceap,85.0,HP,distance,std,0.1885484417945559
ceap,85.0,HP,angle,mean,1.1322924800599794
ceap,85.0,HP,angle,std,1.4112617990258818
ceap,85.0,LP,valence,mean,0.8176081162931559
ceap,85.0,LP,valence,std,0.18190484427168108
ceap,85.0,LP,arousal,mean,-0.35002059357964876
ceap,85.0,LP,arousal,std,0.127179540587358
ceap,85.0,LP,distance,mean,0.9036797186291826
ceap,85.0,LP,distance,std,0.19698763027440433
ceap,85.0,LP,angle,mean,-0.3548052422519678
ceap,85.0,LP,angle,std,0.1295840822705053
ceap,85.0,HN,valence,mean,-0.0488797698364627
ceap,85.0,HN,valence,std,0.27386230108113985
ceap,85.0,HN,arousal,mean,0.22578376741368864
ceap,85.0,HN,arousal,std,0.25005964897465033
ceap,85.0,HN,distance,mean,0.4069927640032876
ceap,85.0,HN,distance,std,0.245450372061734
ceap,85.0,HN,angle,mean,1.6367720532653849
ceap,85.0,HN,angle,std,0.8576365148602192
ceap,85.0,LN,valence,mean,-0.5072347062386432
ceap,85.0,LN,valence,std,0.2604391038755273
ceap,85.0,LN,arousal,mean,-0.4418528164748637
ceap,85.0,LN,arousal,std,0.19417013483459153
ceap,85.0,LN,distance,mean,0.7369076800809667
ceap,85.0,LN,distance,std,0.16444661232499125
ceap,85.0,LN,angle,mean,-1.9572370023846943
ceap,85.0,LN,angle,std,1.0317635937441099
ceap,86.0,HP,valence,mean,-0.6732489400363418
ceap,86.0,HP,valence,std,0.4425921375026549
ceap,86.0,HP,arousal,mean,0.4039133858267716
ceap,86.0,HP,arousal,std,0.18304005853836106
ceap,86.0,HP,distance,mean,1.2348667358307506
ceap,86.0,HP,distance,std,0.2757394783566219
ceap,86.0,HP,angle,mean,1.9255975294638663
ceap,86.0,HP,angle,std,0.6047616892974151
ceap,86.0,LP,valence,mean,0.20198394912174442
ceap,86.0,LP,valence,std,0.1895725103538073
ceap,86.0,LP,arousal,mean,-0.3468328285887341
ceap,86.0,LP,arousal,std,0.34125298403218646
ceap,86.0,LP,distance,mean,0.423618028256653
ceap,86.0,LP,distance,std,0.3768220940162989
ceap,86.0,LP,angle,mean,-0.5661480741652682
ceap,86.0,LP,angle,std,0.6002458695054956
ceap,86.0,HN,valence,mean,-0.10178619018776493
ceap,86.0,HN,valence,std,0.16678504335057764
ceap,86.0,HN,arousal,mean,0.13538249545729855
ceap,86.0,HN,arousal,std,0.22611055674044636
ceap,86.0,HN,distance,mean,0.17597381705900852
ceap,86.0,HN,distance,std,0.27662227535653977
ceap,86.0,HN,angle,mean,0.739756758033223
ceap,86.0,HN,angle,std,1.03135004066221
ceap,86.0,LN,valence,mean,-0.2936256814052089
ceap,86.0,LN,valence,std,0.2696804133249477
ceap,86.0,LN,arousal,mean,-0.030970623864324632
ceap,86.0,LN,arousal,std,0.11592310051543937
ceap,86.0,LN,distance,mean,0.3387986031664146
ceap,86.0,LN,distance,std,0.2800448536185341
ceap,86.0,LN,angle,mean,1.2160185119603153
ceap,86.0,LN,angle,std,1.3260642797681967
ceap,87.0,HP,valence,mean,0.4057110841913992
ceap,87.0,HP,valence,std,0.24899697315782146
ceap,87.0,HP,arousal,mean,0.305671714112659
ceap,87.0,HP,arousal,std,0.17734423368429808
ceap,87.0,HP,distance,mean,0.5319649150495027
ceap,87.0,HP,distance,std,0.28366434057583906
ceap,87.0,HP,angle,mean,0.37126879812629127
ceap,87.0,HP,angle,std,0.34401975763008497
ceap,87.0,LP,valence,mean,0.43512356147789216
ceap,87.0,LP,valence,std,0.10086069921845815
ceap,87.0,LP,arousal,mean,-0.5809788007268323
ceap,87.0,LP,arousal,std,0.10593234084712451
ceap,87.0,LP,distance,mean,0.7298384373087737
ceap,87.0,LP,distance,std,0.11785435230684606
ceap,87.0,LP,angle,mean,-0.925896285650286
ceap,87.0,LP,angle,std,0.08658767975974674
ceap,87.0,HN,valence,mean,-0.726557238037553
ceap,87.0,HN,valence,std,0.19902780972365572
ceap,87.0,HN,arousal,mean,0.39717565112053305
ceap,87.0,HN,arousal,std,0.23649451121021006
ceap,87.0,HN,distance,mean,0.8683889497184479
ceap,87.0,HN,distance,std,0.17759759437465727
ceap,87.0,HN,angle,mean,2.614950764704305
ceap,87.0,HN,angle,std,0.37549064460884995
ceap,87.0,LN,valence,mean,-0.3537849788007268
ceap,87.0,LN,valence,std,0.2942876240681948
ceap,87.0,LN,arousal,mean,0.0189379164142943
ceap,87.0,LN,arousal,std,0.07292686796632435
ceap,87.0,LN,distance,mean,0.3577904471198435
ceap,87.0,LN,distance,std,0.2992352864739065
ceap,87.0,LN,angle,mean,1.7490017011631738
ceap,87.0,LN,angle,std,1.1625954228493292
ceap,88.0,HP,valence,mean,0.6213394912174439
ceap,88.0,HP,valence,std,0.15585956614238133
ceap,88.0,HP,arousal,mean,-0.3085996365838886
ceap,88.0,HP,arousal,std,0.5506607056717945
ceap,88.0,HP,distance,mean,1.0113053604219635
