timestamp	ibi	hf-hrv	posterior_alpha	frontal_alpha	frontal_theta	gamma	beta	state
314	0.5465671825322305	0.07716290134164051	-0.48820607331484506	-0.7605594518542885	-1.1119107496864535	-0.07652988087504677	-0.12821795560021532	1
315	0.6425953406467168	0.2666229512264221	-0.010717943985120805	0.08138675718535662	-0.49643202601623226	-0.27363022477282556	-0.10601227367806507	1
316	0.3557455833855564	0.45415213896599366	0.35849532301413656	0.9181390668034181	1.2471897742837788	-0.32098317816473737	0.16602173947446297	2
317	0.04925756271976569	0.6247758873287199	0.45635742055652817	1.0425034662463986	1.5776290292789878	-0.2918953589467981	-0.013168697027358213	2
318	-0.14028192050397392	0.7678134446186862	0.44345603563284197	1.021253338225828	0.44466837998635	-0.29596167628480535	0.0999517364233959	2
319	0.08508260590360396	0.8773559828927381	-0.02914572710575429	0.0647309896672559	-0.45581571564907003	-0.35188200992779217	-0.05514759448233114	1
320	-0.02046537462111437	0.945775281132814	-0.35096502558708687	-0.7614604875566113	-0.7616070716081663	-0.35392918722506234	-0.570412735793836	1
321	-0.8152064292813777	0.9624849850666789	-0.28186480372673706	-0.5997030316102615	-0.5806828650763657	-0.3140625344295037	-0.3852651626848011	1
322	-0.06488376703068806	0.9227599503605042	-0.352992690871572	-0.5314076336173382	-1.0507746069711816	-0.23922895022051782	-0.35215751187493743	1
323	0.003049144766387624	0.8306172759602444	-0.3745171024368942	-0.42098098483822316	-1.0264304612561586	-0.19385840200382204	-0.18281270906950253	1
324	0.530273566069232	0.6973019555612219	-0.0881031197011519	0.1943271510907179	-0.6977155035123785	-0.2535274686038918	0.008294138518105855	1
325	0.7022757811419109	0.5426100460488142	10.084069037337365	10.205433605992464	-0.20446590525579325	-0.19085916461057761	3.4499224512266093	2
326	0.15468628897301612	0.3933816915457078	11.959056712326534	11.98623844382577	0.26891321034393373	-0.10664353380200209	4.088415709522455	2
327	-0.31085323575316237	0.2714386197501098	2.830584698319506	2.8252195377957268	-0.13505002411072015	-0.14325128587355476	0.9741327310308964	2
328	0.046803650539680816	0.18247279209601586	1.2722731272996342	1.5518974416304683	-0.371947093966046	-0.17823625600741816	0.41107158462649507	2
329	-0.05095782108734385	0.1243630059102902	0.2404766646594575	0.6443156265250398	0.30875576013558104	-0.22776427471001104	-0.1981258501468652	1
330	-0.31947066298419174	0.09888335000343143	-0.04888667082680741	0.3814605135457797	0.7945683017545877	-0.2487402237706497	-0.13891573329651083	1
331	-0.8579214163925543	0.11236538753719702	0.6141245079663642	1.6387154961429633	1.2888597152599486	-0.20659711847619294	1.091104988885691	2
332	-0.6510604584613435	0.1634489449991236	0.3768577123760631	0.831582627487925	0.41158183425150696	-0.27198200987068066	0.8634737210003974	2
333	-0.46421029156370314	0.23363878552978082	-0.17221661003807692	-0.25146763073154865	-1.2018197462322147	-0.2924679834820243	-0.08667109780481455	1
334	0.3321613286431305	0.31634454185373956	-0.1297028834060152	-0.17727546806848413	-0.42259825815727065	-0.26826010899766434	-0.10138172143033775	1
335	0.6056163704171672	0.42406497759262696	-0.21787798921949572	-0.3399842852403006	-0.09410040408311601	-0.27860282853153195	-0.06906464472462413	1
336	0.38429922040738473	0.5559843674460256	-0.2729607988387046	-0.3505687223927382	-1.2468563744666377	-0.29044442320386493	-0.24863836495901753	1
337	0.663849404783371	0.6966056919001672	-0.35713145755172765	-0.44573942288482077	-1.5181503866123958	-0.3736029885035794	-0.5530284577624607	1
338	1.028633002055501	0.8259766766045153	-0.2585949377919779	-0.3309720097024161	-1.2390825268886563	-0.3725541568170382	-0.6900999291651	1
339	0.930125490849649	0.9259383851724308	-0.2192021797622206	-0.1865757904660958	-1.3366721298680009	-0.21809534952585752	-0.5010769056724504	1
340	0.07905894014751629	0.987095712438699	-0.30097158267090385	-0.25249542641691286	-1.3910171857820082	-0.11801440551111603	-0.01684842738644824	1
341	0.20994720402649406	1.0081641551139575	-0.3847489720012017	-0.4388114115904281	-0.9109119017947638	-0.18528023775849603	-0.27912715101372426	1
342	0.539489611884477	0.9959107568020479	-0.25314235868617346	-0.2893986798929771	-1.185808046525479	-0.262485980416332	-0.024395299649058257	1
343	0.2067410434737186	0.9657106887149545	0.1999304459642899	0.41181896279335445	-1.0704236902074422	-0.3160288236854918	1.1478627394262726	2
344	0.10104427904844604	0.9440278601545876	0.6849957798611319	0.6513019280087738	0.16642321216139097	-0.30141407364222217	1.6563966935611154	2
345	0.18379697594728162	0.9714017733421809	0.5193419703769815	0.4832611867695959	1.4771287058635447	-0.2558539940233409	0.667828831970743	2
346	-0.015377116655253095	1.0847844062949046	-0.04103799256393745	0.08711405062655175	1.2180842767179676	-0.27035083962978645	-0.5335976668675655	1
347	-0.17170356596659536	1.2797310595493976	-0.16653131815382632	-0.24790960761022546	0.8171209464301905	-0.2846995572551722	-0.7239628762114984	1
348	-0.2667413457505052	1.5090640701649796	0.09715304879645761	0.21062092338607435	1.9400664846181	-0.27542898383061354	-0.26644518348689306	1
349	-1.377140430957172	1.7256064622679341	0.026968955191931522	0.03200051998336307	1.421925678543005	-0.16589955273645793	-0.10578692510275713	1
350	-2.1344763801245565	1.8996784430770683	0.2707003307672736	0.29764416168326063	-0.08706771725731603	-0.10166975898835982	0.0007497465875542797	1
351	-2.4918813559658908	2.010176560853316	0.4187024680631453	0.7321547018776631	-0.909121188369422	-0.16893816789191327	0.060725667494878934	1
352	-2.7417624405091856	2.0435432383385135	-0.2625339619411202	-0.2095650909432142	-0.4223337144983096	-0.2571251482885822	-0.4832732546816733	1
353	-2.2890141667980255	1.9948718464256288	-0.4553988480603271	-0.6604589484873056	-0.3143243634091622	-0.2042459250995243	-0.7400384316867942	1
354	0.14947953390570853	1.8687915729616076	-0.33383448597501497	-0.43482614847382645	-0.7828649891790102	-0.15348421417495378	-0.5393567049038227	1
355	1.4141689626371765	1.6800598214595273	-0.3166271214154935	-0.3770343406088333	-0.08946775367110378	-0.2639669357254219	-0.6288732303276616	1
356	1.7955856913902315	1.455068440358478	-0.2759199225403389	-0.4079871928316308	0.624761293063282	-0.3036629157129513	-0.7195226192398085	1
357	1.638653051794895	1.238401598910062	-0.23859253131472385	-0.12422269889267654	0.11652597304912364	-0.3205057450263716	-0.26241335277578126	1
358	1.4547602393954169	1.063812783792454	-0.3308511211058728	-0.03395000932829793	-0.22217861244633455	-0.3440653210253226	-0.2982076359356373	1
359	0.7478958780227899	0.9209048738407583	-0.36876838715398486	-0.10038286888992563	-0.03199758071294742	-0.33923178435143864	-0.6482704652104977	1
360	-0.016724879215239484	0.7938674876452971	-0.16303792703104375	0.3154559066435058	-0.12122908049200586	-0.34711124448994907	-0.6255269468952502	1
361	-0.4924945275075293	0.6798507461433804	0.03023104242532328	0.2378906033660041	0.1286726400559539	-0.2669200278048042	-0.345591143505301	1
362	-1.2135917158153853	0.5642510938272569	0.041572630660842554	0.02007951721347311	-0.2041016735416793	-0.09006847138367145	-0.10524570390092348	1
363	-1.571693590903991	0.42982388923847104	-0.06301186923933956	-0.07696543535290193	-1.1802107517242781	-0.12147923568287987	-0.1907714585250488	1
364	-0.6895015996344521	0.2710738435754599	0.015953640932263567	-0.011381782862436683	-1.9000768066435705	-0.1687420274633326	-0.08973489449988431	1
365	-0.6392310404687253	0.09151230248160373	0.059543973052601784	0.34267312399940253	-1.9186525005346757	-0.18358690687460322	-0.1362302972105215	1
366	-0.20389048312547167	-0.10016454456939841	0.3634682188326823	0.29096154519567624	-1.4190328238453485	-0.2706944135511755	0.09799833692116985	1
367	-0.23746847296705423	-0.2911906000327348	0.3701204419675571	0.009204927365757353	-0.41229919532476106	-0.31416463942790435	0.005380318443180269	1
368	0.04939915350556906	-0.46363807128965245	-0.17662886777976236	-0.22877460940175715	-0.12328885299369759	-0.358744575378349	-0.29964246362828206	1
369	-0.5724104870856285	-0.5974248018274204	-0.22497626582568508	-0.22715827427202626	0.09760050473576003	-0.32675289768175736	-0.2645910827875868	1
370	-0.6955922749335189	-0.6720286985977243	-0.048832362483522865	0.12861512452468601	0.06929036779570151	-0.3040652128003067	-0.5212969779026165	1
371	-0.5265353753563443	-0.6970027159214522	-0.1438249277107267	-0.04455541754492122	-0.42534830392861966	-0.2312111527428463	-0.38214423217092697	1
372	0.005308237111272444	-0.7117530469687023	-0.3112316030492929	-0.3512098348509786	0.5965959037664026	-0.13933246260166413	-0.24157570893842076	1
373	-0.051833412449326634	-0.7424430598858021	-0.14505050951949525	-0.10332088752129549	0.7442823651981323	-0.2130200773895309	-0.27113338132351394	1
374	-0.02783195704928978	-0.7987857077389052	-0.13725524900377545	-0.293887763901487	-0.5741185818651474	-0.2933171601288374	-0.38540659210483247	1
375	0.5534843088617588	-0.8824318683814222	0.0722531890636019	0.09443260763658931	0.44346162118125504	-0.32236440910372544	-0.40088632112964906	1
376	1.2244164117817649	-0.9886009372007073	0.11000046320831361	0.26942469209927683	1.3934982304921721	-0.2834485651712881	-0.4357729621168733	1
377	1.3481923509110052	-1.0987413533836088	-0.04011033762960154	-0.06102164874980631	1.085344954486312	-0.19858708146321327	-0.2043797604556021	1
378	1.3822005647337918	-1.1862083530203131	0.2293820776452128	0.013066753215248876	0.4193807925293969	-0.2343245596014049	0.01765023932708521	1
379	0.8625214179738032	-1.2432573003701508	0.5706805652514152	0.11247187233918267	-0.31890382479901686	-0.22911417828661965	0.13189757209810365	2
380	0.2239624960271495	-1.282133246997117	0.8987586100683397	1.174224092141544	-0.26682239421879994	0.013349078937482522	0.2862925448724806	2
381	-0.4196623473710147	-1.3144264113943336	0.7666267261877859	1.4988879822639742	0.39502562093608656	0.16650341730805407	0.3299453471165114	2
382	-0.42636019727503993	-1.3460324336863025	0.2909686606728471	0.3050463636370643	0.2204847842571548	0.037274231089141706	0.3541188796344456	2
383	-0.1641373178153485	-1.3804648722757573	0.01738646939863172	-0.01852924601450295	-0.3850125211924102	-0.20967253990776377	-0.22970803053578465	1
384	0.4300671168678488	-1.4192503556929905	-0.1323417919595946	-0.06532585376319794	-0.07181775083082917	-0.39885534040959275	-0.721752564740528	1
385	0.782602732583802	-1.460938022833756	-0.2914379450533012	-0.35395979016178114	0.2848694190326794	-0.3918386222716484	-0.7185402063878563	1
386	0.13600539128794195	-1.498644184057892	-0.1961536288447253	-0.3770426594229048	0.5425553826663236	-0.34955769308202256	-0.6112218104222769	1
387	-0.6267748371687188	-1.5222376937997015	-0.14994342749672634	-0.3076522497182236	4.030325740271739	-0.3877775535103383	-0.6772955706948754	1
388	-1.190523926714623	-1.5240989508717404	-0.1537307724823914	-0.22599628030848204	7.569054480164544	-0.38948491122504586	-0.48684298317113955	2
389	-1.13488329091741	-1.50616424358514	-0.16221916108326107	-0.31476316652570124	4.004815631112984	-0.3316050906493607	-0.2481296702088243	2
390	-0.08872576243343139	-1.4715481889002113	-0.3478011904978142	-0.443600839087453	0.05526466088166953	-0.3090572772459738	-0.3779403988117355	1
391	1.0435421332146215	-1.4120493227835875	-0.2601622365554254	-0.22955413942390146	-0.49520206595331423	-0.22537114497497956	-0.2766653500930579	1
392	1.9173888241431067	-1.3107450571117794	-0.0519753991886998	0.08506403960195161	-0.7364467661312049	-0.26196809805851495	-0.31074666977483134	1
393	2.428730242261727	-1.1426708745308498	-0.06429983634955537	0.07728844715954979	-0.20937766816834968	-0.2872817438727924	-0.3968832046420089	1
394	2.398953927160204	-0.902090707693868	-0.007572363055750711	0.16147007049738818	-0.008484458204019994	-0.2087124946661918	-0.1370954943587168	1
395	1.7309001301927176	-0.6112301406936687	0.1610060889712451	0.6032508932772318	1.8732314408892117	-0.2591618605476013	-0.009062356840829367	2
396	0.8815342589770797	-0.29035695880607054	0.045816324181254954	0.4662029349528305	3.786335351640013	-0.18404695785662195	-0.1741349057683324	2
397	-0.09216906862317117	0.0477161363134036	-0.08110149646581026	0.06614353121831042	1.6223413677881293	-0.20728925416069816	-0.40616143207639555	1
398	-1.1884497352782293	0.3923031978399517	-0.1288638157818018	-0.10357155604434626	0.09927333894446289	-0.23085127660338786	-0.5261673937936305	1
399	-1.3966728419989707	0.7337099095062684	-0.21953730697370769	-0.11867022770809013	1.088627383847891	-0.1259611506868437	-0.326870441787122	1
400	-1.059112988400166	1.0598512714234425	-0.32767528378691213	-0.2875168591506407	0.9898633385370708	-0.14079980972472536	-0.3989054798042426	1
401	-0.5758619707110815	1.3544001024917391	-0.30942885760450334	-0.4018935312919817	-0.8366855960839839	-0.2144193315559239	-0.6852140818863784	1
402	-0.08548113764581092	1.601381897286953	-0.2274806072046209	-0.2440483716661533	-0.6123751832500542	-0.2651761822334975	-0.6806953466328359	1
403	0.49147193626983626	1.7904622617035835	-0.22831292521546603	-0.4583736091580022	-0.10861349041639318	-0.13059678714335696	-0.4848202423862569	1
404	-0.8016423348703312	1.9183274815606655	-0.20290308320146286	-0.38468921507664916	-0.2194721572576004	-0.11972008010207735	-0.6275964895501015	1
405	-1.5191237336675811	1.9881627261671007	-0.16097210792677075	-0.12782602814259927	-0.2995353318903832	-0.33091057009134367	-0.9383218063195471	1
406	-2.0203333088832056	2.008767676565412	-0.08236270576316786	-0.3119686296495983	-1.1245616762728339	-0.4024841856568453	-0.8152267766582699	1
407	-2.1934791534898945	1.9941147731212203	-0.1772917908129972	-0.45956535104410623	-0.5639380798684531	-0.39485948079401145	-0.817089270470403	1
408	-2.260217932515423	1.9662779797586682	0.6000465107286655	0.6689993352591753	0.5346239882549554	-0.24461761086077427	-0.2176695884233128	2
409	-1.341274803462589	1.941975462021641	0.8836456200217118	0.9618662743968582	-0.3816585643873487	-0.16827892839334913	0.2828884324059446	2
410	0.9366632750203713	1.9108230249160303	0.01561134825456484	-0.15252412067150797	-1.2419437099991515	-0.1289637649732134	0.11243667128359816	0
411	3.066047632596266	1.8601349729115575	-0.1530275145799553	-0.21633475997917034	-0.1647267781187669	-0.0964873625109466	-0.03712538090928432	0
412	3.4517825017310133	1.7908239565694113	-0.15822494164868495	-0.12706888647841924	0.6225414816554407	0.29367404586055473	0.2738228565520236	0
413	2.978490465039115	1.6977731540886731	-0.16003547932876191	-0.456781927544985	-0.29743193469255413	0.5015293649858112	0.5483166318167794	0
414	2.428652556622014	1.5779292228833786	-0.20450388030785085	-0.5825688304998553	0.14475555026243717	0.09944493115133035	0.3775811119885069	0
415	1.9921893433531022	1.4423042783579447	-0.19797555232991088	-0.510379460522794	1.3960489267240173	-0.1894656715374047	0.10424867343047266	0
416	1.217514050266766	1.3189656187570862	-0.05623444466556129	-0.43589800245371835	0.7805614308242059	-0.3242452957812332	0.29572590628042994	0
417	1.0829272381986839	1.2289093523673715	-0.08517860156134804	-0.3026957302344664	0.6165197214579334	-0.25612455173136306	0.5817934320896105	0
418	0.18484951793300325	1.1646719494974	0.0473390142497439	0.1361922138738178	1.2034942570429936	-0.3158141001535091	0.23199323332083993	0
419	-0.39104616810904574	1.1136495854209685	-0.017819892339065734	-0.027948339975316983	1.7930426611357584	-0.3507510868021986	-0.20666251991706328	1
420	-1.403228116796247	1.0743431483691686	-0.07166850783031102	-0.05484495229242095	2.7544891361113515	-0.269660134642315	-0.38401914316998526	1
421	-1.2078762939571606	1.0486053558053665	-0.025281316807571085	0.16021511695242135	3.202069202087527	-0.30211230981214465	-0.5683796088647698	1
422	-0.500449052423244	1.0243411072510578	-0.0667666335666481	0.1665148945913651	2.0526551672254496	-0.33416685142312363	-0.7958894953654728	1
423	0.20635412961521213	0.9866775466129921	0.10078571450105157	0.1287608709355641	0.13171513781395092	-0.22500327723027597	-0.5749633977026388	1
424	0.2784773715018121	0.9313742369709531	0.1012721436085784	-0.21664027910912365	-0.4000257117259309	-0.24533454822694375	-0.5775081743180953	1
425	1.0856227633186328	0.8569745670713637	-0.11505765031733593	-0.3594923645761566	-0.6914307299415853	-0.3558420615268545	-0.7028610990193893	1
426	1.656242564674402	0.76468795118007	-0.3024764197865885	-0.3546677966976231	-1.2581273013180718	-0.3767459386198327	-0.7271411603516308	1
427	1.805418225001143	0.6589096342611861	-0.32030301473468875	-0.30594325322586274	-1.4195144647730074	-0.37567491439976597	-0.35302566903885363	1
428	1.8417762401321314	0.5460995119189422	-0.24128378383779026	-0.30760461445439513	-1.2901135361452931	-0.3721335589939814	-0.3509486584257313	1
429	1.2688585036115843	0.4295712869066184	-0.31034364597847036	-0.2671716831262015	-1.204902831184241	0.06469916546863126	-0.6712263283410953	0
430	-0.12001104158317255	0.30729637278168587	-0.41334307245661905	-0.39121631442569094	-1.3007540912171143	0.2835963933229225	-0.5763040246790334	0
431	-1.0433228142552344	0.17859848659369532	-0.44778272527543	-0.6545899449305322	-1.4328289205828757	0.03719015188760432	-0.4185914647996631	0
432	-0.7542957390067491	0.0493785930216636	-0.36502355691301097	-0.5533472466957325	-0.5249124403557277	-0.17602122371616832	-0.6434072183075172	1
433	-0.013105985307757893	-0.06556804759851824	-0.1631796063551535	0.0076420046952920114	0.7719944695502283	-0.34795964531649887	-0.7355031209563645	1
434	1.1551790475474548	-0.13613526078242547	-0.1637585476923085	-0.07884854941678815	0.36038849995088545	-0.3002319928857737	-0.5258119659475264	1
435	1.8910509693434265	-0.14862574582763402	1.122669669442076	0.17660538127312994	-0.3177543990675968	-0.26826857960966144	-0.26710430390270284	2
436	1.9356435865648078	-0.1321888895188972	1.1678158259300822	0.22030281763854356	-0.1797471582125284	-0.2767433359875315	-0.3443815970638787	2
437	1.2180054535822091	-0.11913698982338622	-0.2590607240519041	-0.46103923859522133	-0.18516144151817965	-0.34082666134297623	-0.6235838611651939	1
438	-0.20833893246038554	-0.12250786349055476	-0.23560811210421154	-0.19596698952426003	-0.4650522996658569	-0.3362825757211638	-0.22549142907772687	1
439	-0.2733484866912392	-0.14570786890583265	-0.06551823478225142	0.23119495884610605	-0.2418883907846469	-0.11047114267910255	0.25529577025419115	0
440	-0.35746817826747174	-0.18493142139443433	-0.03321408523783797	-0.09106066004227148	-0.3925187127448789	0.012420697374505634	0.2731980043341434	0
441	0.18171384990516984	-0.22755137583927681	-0.08469206127153006	-0.25268781627350895	1.4109043407598523	-0.1282822551944226	-0.16990112739663188	0
442	0.3051100682906886	-0.25125669640257803	-0.05682573647032488	0.10970382321793506	1.9696445066813326	-0.15456648283973307	-0.14104622147352566	0
443	0.5117713604988399	-0.25070555685756946	-0.09162017125376808	0.01958196411107775	0.1616209430543153	0.07958125609126551	-0.09201031876759565	0
444	0.1815021451794386	-0.24029262316159564	-0.00643010566339635	0.09504927438810737	0.05735094732730114	0.5374340659667165	0.1833593097465425	0
445	0.3584424714114479	-0.2265115992124675	0.3496621849814912	0.837954836669436	1.2025431500168757	0.9083122200907805	0.7055614050088538	0
446	0.687645364251494	-0.2047206674052612	0.20467677990207592	0.42002180382790605	1.69751586055267	0.36970925892080586	0.09655347663078435	0
447	0.8241562209494614	-0.17064212858541877	-0.180742111030426	-0.4818380708640752	1.0836551897640612	-0.21284840621603393	-0.5208446444194071	1
448	0.6028748093626065	-0.13219321065668788	-0.2917118723724568	-0.42913162697401047	0.3751472557229352	-0.07351795881515345	-0.5417832643786831	1
449	-0.4159173846622435	-0.0984769658184404	-0.29818320639881957	-0.5229852194767127	0.11840000663162051	0.004819091057514989	-0.595593833951387	1
450	-1.0302662508800489	-0.06994961267677606	-0.3131136235899251	-0.6817993997016301	1.0208834619849794	-0.08261568764795957	-0.6811390835000554	1
451	-0.9824478624034961	-0.042899378412749926	-0.3801708752712268	-0.605752822254204	1.1178166653797788	-0.11443196926973818	-0.47582018861993	1
452	-0.6041162984407935	-0.011971913016509668	-0.22351967478461704	-0.100660427229411	0.9711882991300184	-0.22791382704107144	-0.6353899799320909	1
453	0.10929266163245227	0.018741958267474556	-0.20502548157696204	0.007879987571249176	1.2172994942433664	-0.4189346901955544	-0.8963810741712347	1
454	0.15775396313689266	0.04006895937096699	-0.36135995502242463	-0.4107349375614346	0.5965726151513693	-0.3635816133725651	-0.6342644115775586	1
455	-0.300247858746202	0.04938416599211081	-0.2957701854105705	-0.5217064819978064	0.09192424178218846	-0.29768286234221136	-0.6712157086262279	1
456	-0.38993963990391267	0.04727597226707929	0.10772536616497386	-0.078618472117783	-0.0955211067690674	-0.09705601741358212	0.026610760522839425	0
457	-0.22230780994139965	0.03852597822198765	0.3741734311038648	0.4741173493739291	0.11319987427661878	0.6493302030028419	2.2102859968721966	0
458	0.4193723938035262	0.03804992493336915	0.2269653663983835	0.3543788221409823	0.6193924859265091	0.6492604516763802	2.0187024596745085	0
459	0.8647880820184854	0.053444069400382384	-0.05125579113496599	-0.16916199357926154	0.05050519761306134	0.20649192857039123	0.40187333394082136	0
460	1.0364463147703942	0.07974891536099529	0.22486014797836845	0.0636465503396813	-0.17243407117491874	1.1874385997810608	0.8827527772251814	0
461	0.6749207441944818	0.12834230469712546	0.19759802214895794	-0.044546216563655504	-0.6970198829757325	1.046257453091822	0.5218493288751863	0
462	0.7911754867861519	0.20513846956191648	-0.09352324583812352	-0.13419733192042105	-0.7859216069604211	-0.23962042693771973	-0.528489013566106	1
463	0.8586513707847847	0.292427053257597	0.023648660884263942	0.1819021498088777	1.5025686140280827	-0.4243603643528998	-0.5558785513647436	1
464	0.37683572022208367	0.37317231886285757	0.14789372768990028	0.28395594848267336	2.4011181980591667	-0.06104402541744974	-0.1430852930135715	0
465	-0.601480968334133	0.43596864548194164	0.12570591709457604	0.11679497863273094	1.5438355747118224	0.4459917436576091	0.18806757419466827	0
466	-1.6128914365312537	0.47134407985933463	-0.12168257947111986	-0.243417539893963	0.8565508506979723	0.556248830255968	0.394337650669199	0
467	-2.024300273829353	0.4718174105508548	-0.11397227856476459	-0.19800405503009605	-0.003440339017143488	0.14562328468937452	0.058087390486902035	0
468	-2.1921166261153737	0.43441403159077546	0.04223258504369217	-0.13722378997005671	0.02710948416015631	-0.21739403900285864	-0.5387944121690434	1
469	-1.7741092038972435	0.3608342632857725	0.3149174234261537	0.5791623034210156	1.523444049830931	-0.2645151607079683	-0.4207087182305448	1
470	-0.14349489558652517	0.24683632070068964	0.12899181253680456	0.4110699761072934	0.7935773345649778	-0.11417691467003586	-0.15525811807303394	1
471	1.0017652797055954	0.08626542433993535	-0.21399529683305565	-0.2793616842282106	-0.6869904980123762	-0.05046110696575172	-0.3223840162151813	1
472	0.9346061956255531	-0.1174503649015692	-0.24353436088966515	-0.34267661000477045	-0.27679397204758127	-0.24892493497964818	-0.7134973714781815	1
473	0.8669962925408989	-0.35325345819715176	-0.2102896102627388	-0.4495274599706884	-0.40954864211312686	-0.3843495475641793	-0.7113704537782196	1
474	0.23489398614346818	-0.6029115318076814	-0.1076662049313851	-0.04755511551900458	-0.6782896027730245	-0.46861554303145053	-0.46852840281732844	1
475	-0.7247373374247882	-0.845150848802815	-0.04397952403192727	0.10932810866969235	0.1676845715078057	-0.41846658841663814	-0.4730286336041741	1
476	-1.5057799000029677	-1.0653282505763488	-0.06239023361449393	0.06992282901618388	0.7721767582167445	-0.41732179552185694	-0.701682858909613	1
477	-1.787043787189032	-1.2535869396712902	-0.14374764209739035	0.10233268895474196	0.9721036276854373	-0.5067486913246297	-0.6963637569980828	1
478	-1.518831617490253	-1.3910388534790326	-0.20201399108088902	-0.15413787808489154	2.2695393229655125	-0.41333298659666373	-0.5824674826335806	1
479	-1.2408614954233224	-1.4554407620872893	-0.09322011208934666	-0.0460194098629885	1.833854935495415	-0.4169477299919723	-0.7009855115842532	1
480	-0.9650222768241076	-1.4406172304892761	-0.037575776333765236	-0.06151843143598494	0.7937969085572643	-0.5190224237904467	-0.957329262872531	1
481	-1.002781662149483	-1.3531822012330954	0.26756025705083536	0.28476962591802385	0.15543019753397702	-0.49284599719810857	-0.5763065327510637	1
482	-1.4061332265659392	-1.2044980849617886	0.5676005715091695	0.7239734319905003	0.4879153002401424	-0.44427824188631154	-0.45140675377596406	1
483	-1.6357162497861955	-0.9994150180559994	0.1513596930627863	0.007316302743391998	1.192996238326469	-0.46628336961119715	-0.8396356704323821	1
484	-1.6507889296604712	-0.7371937256125772	-0.028620905587133046	-0.38374526400879716	-0.2805554216619657	-0.41605679215915026	-0.6174919759556522	1
485	-1.7647533087871656	-0.4331520476858713	0.06185655872386845	-0.14626218721653111	-0.42794541511119166	-0.3725747585331236	-0.602329225432843	1
486	-1.9443217720110966	-0.11062476238271646	-0.0935816315835142	-0.11906908168417862	-0.39864989868055917	-0.4503630953703891	-0.6229217614448305	1
487	-2.3275897056421457	0.2115105503491972	-0.11341535337709067	-0.30532812062329384	-1.2499492569512938	-0.5248558414753889	-0.7769119661375998	1
488	-2.5836356681423327	0.5158421428829767	-0.14163070124008775	-0.2715293187819742	-1.4755605758673065	-0.5623305603510362	-1.0353439478726358	1
489	-2.4586741522622932	0.7865637142508217	-0.0705485625289782	-0.06078890852809169	-1.2244058115797969	-0.5663076420931171	-0.8678306961130866	1
490	-2.1346175923253665	1.0101849756302093	-0.188624338233023	-0.4240567265479892	-0.9041278404028821	-0.5793747686176495	-0.7411406870940166	1
491	-1.4274449870548762	1.1764668719887557	-0.37044944254995077	-0.6900775582730158	-1.2385016563840308	-0.5904991284939378	-0.7672655696996784	1
492	-0.4926549718257512	1.279314628886445	-0.3675964563888058	-0.7084183120619196	-0.29586522123852915	-0.5596447397036697	-0.9271383394420314	1
493	-0.5100242239588096	1.3174005671875604	-0.15130485632008558	-0.11365666457154538	1.7490959653709215	-0.48253122835434975	-0.7944177596871409	1
494	-1.2278901893876832	1.294462916431324	-0.10343727512745925	0.009696102403545584	1.180945673350767	-0.490299111228276	-0.816640371817312	1
495	-0.7140212621670976	1.2200039757552243	-0.3101576483487678	-0.5381259442869224	-0.572478061946161	-0.555255217495356	-1.1198274518606524	1
496	-0.47079062868724103	1.1130809794479617	-0.3688316950688613	-0.6044935234608911	-0.9774382946611424	-0.5386802787975059	-0.9252807186237691	1
497	0.3693757030186519	0.9826904028224908	-0.3464946835263384	-0.6289758373688606	-0.9112298642166198	-0.49340472101394045	-0.8458058488329278	1
498	0.03557110964032139	0.8190983264388951	-0.34156578797957604	-0.5517068226532443	-0.24500874075452436	-0.5040365413314276	-1.0588456668673505	1
499	-0.36508356675025866	0.6166438291538895	-0.4536082426210287	-0.6978383450854607	-0.004167288326846834	-0.5290655715404938	-1.0379469234111378	1
500	0.003932307828154202	0.3794295112912287	-0.3735696648126511	-0.6972127177216072	0.06110741903751428	-0.4748195101846584	-0.6755451013712688	1
501	0.1772389753380894	0.11820200613891037	-0.2112351114513596	-0.409671172238662	-0.05580923547794144	-0.32625731954011666	-0.5624533044522527	1
502	0.38731328693685546	-0.14927733140901578	-0.1672230517646892	-0.08872317364496005	0.033646759662765244	-0.257214220198373	-0.6358644695853017	1
503	0.5166228514127204	-0.3950775454075193	-0.2722956573993941	-0.30211450544937396	0.5526984217051644	-0.27295077999622597	-0.5218089439175515	1
504	0.5824056276246455	-0.5740432433864288	-0.3272237110708927	-0.5426017866492187	0.6626532798451703	-0.22874731920322453	-0.7035368598723462	1
505	0.5016944881361604	-0.6565710903768593	-0.2275587006236915	-0.3007246295603536	-0.06677163917064491	-0.25142017493636803	-0.8561879473107034	1
506	0.09737798630035223	-0.664365227384219	-0.1364183574802956	0.023340377286212237	-0.5744564037821978	-0.21308158012475617	-0.6385537721317011	1
507	-0.4736693132247224	-0.6330594278311383	-0.1635926497279301	0.12512438850128393	-0.6537813815753412	-0.20376869537070902	-0.5148793255967219	1
508	-0.6585596970695687	-0.5829090827083518	-0.025917679685817905	0.19435841699620826	-0.6450953666497561	-0.22262885913267427	-0.3686301943383279	1
509	-0.5563487917867376	-0.5265155808330749	-0.04666344763149663	-0.05892578316751522	-0.1676421391488221	-0.19072406973938819	-0.2223050286493699	1
510	0.020317011839434303	-0.4643591889029104	-0.24788623159505072	-0.4654419218408392	-0.1269750098538786	-0.18665120310724748	-0.31306523798137115	1
