cr_v,cr_a,cr_dist,cr_angle,time
-0.6680712304493119,0.1830869607661959,1.0272714898668345,0.48673962920536773,9.298039215686273
-0.6684047296818775,0.1835895747993494,1.026527393711332,0.4909024899891147,9.348039215686274
-0.668308664015624,0.1853737506917039,1.0241047995712507,0.4943962099309126,9.398039215686275
-0.6692814530185158,0.18886097956124967,1.022090554649695,0.49516436892245136,9.448039215686276
-0.6707311594898254,0.1912778630604064,1.021678728653429,0.49401634741597633,9.498039215686275
-0.6713832784530598,0.19390868962453878,1.0217589360171262,0.4902461432414134,9.548039215686273
-0.6717564729798391,0.1962920695165473,1.0228269689002647,0.48460742065771134,9.598039215686274
-0.6739045000003974,0.19793912127486368,1.0255337925116508,0.480255963598339,9.648039215686275
-0.6740791629798165,0.19987940389808673,1.0253752180516273,0.47597428363207,9.698039215686276
-0.6733344601732135,0.20400581904841683,1.023745272580318,0.4705040505079641,9.748039215686275
-0.6727468022679773,0.20917689800083958,1.0227513349211597,0.5070957827063937,9.798039215686273
-0.6726799950239944,0.21386669287932783,1.0216985521935928,0.5814328990059563,9.848039215686274
-0.6727730169481478,0.21649597717090138,1.020492149279202,0.5787500229943735,9.898039215686275
-0.6727276750030784,0.21792603763697876,1.019470138265282,0.5759790099733001,9.948039215686276
-0.6714489281199192,0.21936190679369752,1.0188701035903869,0.5714499357425203,9.998039215686275
-0.6706994912924814,0.2201509458412467,1.0184489158795558,0.6520833662001476,10.048039215686275
-0.6705453819070426,0.2215438325503915,1.017660776736495,0.6892139969490595,10.098039215686274
-0.6706840587950051,0.22464860130653933,1.0159170369598598,0.6865220352945586,10.148039215686273
-0.6712054175775514,0.22747670668494877,1.01501050929287,0.6845254328218952,10.198039215686276
-0.6719368808208245,0.22936918445809099,1.0148136096423652,0.6824666936286718,10.248039215686275
-0.6724286209669484,0.23017343906721033,1.0150042984183123,0.680627692084135,10.298039215686275
-0.671089923591489,0.230788810785915,1.0159237949016215,0.6767931977892823,10.348039215686274
-0.667415955134114,0.2322246473251989,1.0188473280288655,0.669792829383517,10.398039215686273
-0.665993891419963,0.233619256291108,1.0221319531332702,0.6660343692927867,10.448039215686276
-0.6659045640680672,0.23374270296500016,1.0234737248395063,0.6657282288117268,10.498039215686275
-0.6654899018906832,0.233466812065697,1.0225912333412317,0.6322111278953803,10.548039215686275
-0.6637996522624765,0.2340083287931845,1.0199198345907166,0.5417900276107007,10.598039215686274
-0.6619481194677426,0.23416651339416758,1.0172300291689882,0.5404746569738267,10.648039215686273
-0.661032920320354,0.2335741021294856,1.0156679420699253,0.5636759603202574,10.698039215686276
-0.6601605901479449,0.23284608188036224,1.0146835538203296,0.6618071509938074,10.748039215686275
-0.6580783781951752,0.23145675973801838,1.0138485595227422,0.6250831847819083,10.798039215686275
-0.6562897420168324,0.2301856512607375,1.0130580751065346,0.5361175929306697,10.848039215686274
-0.6546706415827973,0.23017682157892297,1.0121629630738929,0.5344640443901781,10.898039215686273
-0.6523832775176397,0.2302434447986346,1.010803267121134,0.5349257125054079,10.948039215686276
-0.6502127905852841,0.2306407147608224,1.009028578911587,0.5802148332725653,10.998039215686275
-0.6490187159816067,0.23212033490761438,1.008077620788923,0.6577929352124287,11.048039215686275
-0.6476307120606837,0.23569382872744102,1.007989803227359,0.651429273039368,11.098039215686274
-0.6450380139782427,0.238077585162278,1.0073981340430105,0.6469610087793678,11.148039215686273
-0.6419262685060065,0.24306197291320822,1.0050627745327645,0.6422326846113284,11.198039215686276
-0.6394109119187309,0.2470603918977667,1.0027464554654713,0.6402908198582475,11.248039215686275
-0.637277500020005,0.25085269011288786,1.0011959900479983,0.6389616618540356,11.298039215686275
-0.6342469420920426,0.25358098476795166,1.000369901426478,0.6377010279195271,11.348039215686274
-0.6325930132834381,0.2547121929705624,0.9997086014910009,0.6389867561490852,11.398039215686273
-0.6336459264476753,0.2542287735214326,0.9994268694861245,0.6425645476062783,11.448039215686276
-0.6369283470625834,0.2540508104205573,1.0004157948477606,0.6471174509349803,11.498039215686275
-0.640896833848282,0.2521396053420995,1.0029758916929994,0.6536656012294618,11.548039215686275
-0.6453139255739646,0.2513379884304433,1.0048531049768372,0.6564877396828881,11.598039215686274
-0.6507098599038973,0.25223259310592566,1.0062173120019355,0.6597337939020391,11.648039215686273
-0.6579003473762195,0.25638026639340056,1.0072846957784043,0.6596195752055367,11.698039215686276
-0.6632115702021633,0.26161920938016753,1.007220884042006,0.6579000723041769,11.748039215686275
-0.6672300528292429,0.2664450916806168,1.008691574423171,0.6547457241047763,11.798039215686275
-0.6742523321917717,0.26966494243736033,1.0108233525497528,0.655978455766415,11.848039215686274
-0.686993027254489,0.27174152285807956,1.0143690533798089,0.6618673547720458,11.898039215686273
-0.6951885715980645,0.2744433058568135,1.0154672854168048,0.6636118269593019,11.948039215686276
-0.7010835893442761,0.27682614501447345,1.015742789755632,0.6635762102696843,11.998039215686275
-0.7054959408556702,0.2779280454390738,1.0158727145542936,0.7019730340169336,12.048039215686275
-0.7087824377438686,0.2789885732773524,1.0160871570218712,0.7849165341797556,12.098039215686274
-0.7090932328193263,0.2824477270544318,1.0161090478071122,0.7790994521498472,12.148039215686273
-0.7102952156230569,0.2889250570578225,1.0181906345315697,0.8318750970701142,12.198039215686276
-0.7120297421656179,0.29240030399545,1.0202190932682473,0.8911194260287111,12.248039215686275
-0.7156085670738495,0.292279795494512,1.0230442258275962,0.8925002767129925,12.298039215686275
-0.7190385832146685,0.29145522225405845,1.0261639498021988,0.8819151880402224,12.348039215686274
-0.7220265070729648,0.2916654164991399,1.0292561024947906,0.7715600129296226,12.398039215686273
-0.721478190171494,0.2968844971864669,1.0342427833621037,0.8213193804825181,12.448039215686276
-0.7195961364737923,0.3059607213700672,1.0437125056994025,0.8546644620164275,12.498039215686275
-0.717908391643932,0.30837333319936566,1.050617742321069,0.8512165296529324,12.548039215686275
-0.7165792241645049,0.30720249008261896,1.0525053132704107,0.8507292673272985,12.598039215686274
-0.716137182265488,0.3043731614550377,1.0525501059174622,0.851872531130064,12.648039215686273
-0.7161343752472134,0.3034434757826712,1.052197278474673,0.874662552904399,12.698039215686276
-0.7163600650150247,0.3040906794644497,1.0520266610533853,0.9737268652944016,12.748039215686275
-0.7168696129593257,0.3046314849245102,1.0520242728838451,0.9732236967981635,12.798039215686275
-0.7180939805632911,0.3032888149428085,1.0513413012345327,0.97436011777754,12.848039215686274
-0.7195098049436045,0.3010499261963884,1.0502877511913167,0.9763353144550182,12.898039215686273
-0.7206517738101293,0.29819604295641494,1.0491936306822252,0.9185023448802618,12.948039215686276
-0.7217488056710814,0.2952415399535431,1.0484041416628886,0.8584109952761082,12.998039215686275
-0.7228330388228,0.2944497459850129,1.048028199316403,0.8585816598703536,13.048039215686275
-0.72420614122693,0.2943999687993514,1.0478872353819413,0.8581917368872889,13.098039215686274
-0.7259031331064734,0.29325236056748255,1.0475687668567277,0.8594291805050059,13.148039215686273
-0.727241573611608,0.2919394380518491,1.0471492749511537,0.8602191327505962,13.198039215686276
-0.7283343852240268,0.29188296175070244,1.0470755051248894,0.8600825454288806,13.248039215686275
-0.7292551360242311,0.2916622143977666,1.0464707854939572,0.8595536565528372,13.298039215686275
-0.7297317573442594,0.29103882401182635,1.0455078815530088,0.8590474520628394,13.348039215686274
-0.7297365845402994,0.29082463498257993,1.0445914283243378,0.8582251336212684,13.398039215686273
-0.7297240666478259,0.292147862441711,1.044423132291067,0.8559874331433825,13.448039215686276
-0.7305541026184276,0.2926540089272816,1.0433146683068544,0.854500253294717,13.498039215686275
-0.7334331380989191,0.28855045937795876,1.0389609402370603,0.85581262097103,13.548039215686275
-0.736514024863095,0.28109396922641405,1.0313967935072055,0.8509365209624596,13.598039215686274
-0.7362394571063172,0.2749327653590974,1.0264730864890583,0.8252142978194924,13.648039215686273
-0.7362613743069538,0.2696625206082729,1.0299070325330717,0.8102152247448252,13.698039215686276
-0.7372349303827525,0.26746397718416115,1.033375700835561,0.804752970312793,13.748039215686275
-0.7381425483024414,0.26683521439609076,1.0359074109792292,0.802883624061641,13.798039215686275
-0.7382046835043862,0.26566702770702866,1.0369424600650388,0.8029683381293466,13.848039215686274
-0.7378776637499204,0.2637338851042221,1.037223522751199,0.8037503982612899,13.898039215686273
-0.7378232900269376,0.2619346252192624,1.0368152922255252,0.8047236200902133,13.948039215686276
-0.7384651985781162,0.2618593500089606,1.0343834966365566,0.8046955805620903,13.998039215686275
-0.7396420255696311,0.2638452348577585,1.0307470458337955,0.7941212202928862,14.048039215686275
-0.7418712043453252,0.268228382586546,1.0285701273864412,0.7974807005236499,14.098039215686274
-0.7446065359389262,0.27061167633926175,1.0310221305284601,0.8748231273481966,14.148039215686273
-0.7487072816040887,0.27318146405640203,1.0368060565602994,0.8686569859490101,14.198039215686276
-0.754829475163633,0.27434929959675347,1.0440295605066718,0.8692972526099549,14.248039215686275
-0.7590341769713905,0.2725359614928427,1.0486051950090223,0.871836818855956,14.298039215686275
-0.759992982230292,0.2705524577157007,1.0501212768161698,0.7852952071742487,14.348039215686274
-0.7588884522939632,0.26990220335342846,1.0508486139134536,0.7503193630878409,14.398039215686273
-0.7570043061372926,0.269531162827409,1.0513780620891535,0.7496882334741303,14.448039215686276
-0.7558670040596596,0.2673179867970438,1.0514726688427392,0.7518446448151578,14.498039215686275
-0.7552969822020794,0.2654515415408865,1.0519327625968644,0.7544490295326631,14.548039215686275
-0.7556009936544137,0.26255371149315954,1.0529395634866965,0.7571768478379652,14.598039215686274
-0.7547057263047191,0.25870274506220403,1.0541629549191833,0.7597082342275139,14.648039215686273
-0.7517336054279927,0.25689370603104295,1.054955265355087,0.758930352074285,14.698039215686276
-0.7481710986746212,0.25702274150073917,1.0552314951468393,0.7569344317422125,14.748039215686275
-0.7452974111229748,0.25635734561706386,1.055156273528808,0.7568651885331573,14.798039215686275
-0.743842095106703,0.25546368182179907,1.055102412910826,0.7576538990967154,14.848039215686274
-0.7432618617520728,0.25406081150671384,1.0550745513564024,0.7589594198339416,14.898039215686273
-0.7434824165509357,0.2521726949088409,1.0548859544809635,0.7605582118572638,14.948039215686276
-0.7443734127730076,0.2507982154942184,1.0554116570845178,0.7622729973244273,14.998039215686275
-0.7453980646875953,0.2515601966032978,1.0568587777286442,0.7624995377942742,15.048039215686275
-0.7459634840529963,0.25317176027208294,1.0585163735813259,0.7617049015825561,15.098039215686274
-0.7460627499264766,0.2547064669482385,1.0599959293052001,0.7600714756764597,15.148039215686273
-0.7455202852440288,0.256339119534169,1.0608515818267712,0.7578422061077055,15.198039215686276
-0.7448714615332079,0.25864100996232475,1.0617788148183414,0.7552328773323997,15.248039215686275
-0.7449916621003381,0.26016061997226697,1.0622596425462258,0.7541760546743576,15.298039215686275
-0.7454386617932016,0.26112589119364665,1.0621762670231039,0.7540440664776623,15.348039215686274
-0.7458776824068523,0.2637542243433935,1.062069438631899,0.7523774802198834,15.398039215686273
-0.7463168477143025,0.2671930287842351,1.0624389281190318,0.7499287973866998,15.448039215686276
-0.7468328962816475,0.2706391734448128,1.0632327373838415,0.7469929463926059,15.498039215686275
-0.7473928891123441,0.2731861257974147,1.0649050382587932,0.7443172298375647,15.548039215686275
-0.7480652900403095,0.2762412979397898,1.066884984752722,0.7416757261375322,15.598039215686274
-0.7483296932645603,0.2793077888850237,1.069188639518087,0.7387823833741927,15.648039215686273
-0.7490496355321192,0.2791605589319305,1.0709099909460715,0.7380020098525509,15.698039215686276
-0.7482282376126772,0.27884462568135515,1.0715480494620835,0.7363593087483019,15.748039215686275
-0.7460405307744825,0.279694342920255,1.0722886415967154,0.7323724034181537,15.798039215686275
-0.74398352248339,0.28239530718376243,1.0743731240276557,0.7273455055898242,15.848039215686274
-0.7410020612596564,0.28554977601452386,1.0769860599412873,0.8032589084948906,15.898039215686273
-0.7375459178997626,0.2863875752853932,1.0776101598599304,0.8482460160976789,15.948039215686276
-0.732738109322104,0.28559200743378643,1.075925347093994,0.8538366459731148,15.998039215686275
-0.7297976488281457,0.2833403361784867,1.0744565199266398,0.8595671861141713,16.048039215686277
