time,cr_v,cr_a
35.79,0.43540625,0.57175
35.82,0.43559375,0.57240625
35.85,0.43575,0.57321875
35.89,0.43596875,0.57359375
35.92,0.4361875,0.5741875
35.95,0.43628125,0.5748125
35.99,0.43690625,0.57575
36.02,0.44284375,0.58040625
36.05,0.44871875,0.5850625
36.09,0.4545625,0.58984375
36.12,0.45834375,0.59359375
36.15,0.45815625,0.594625
36.19,0.4579375,0.595875
36.22,0.4575625,0.597
36.25,0.45659375,0.59853125
36.29,0.45609375,0.601
36.32,0.4559375,0.60321875
36.35,0.456125,0.60528125
36.39,0.4573125,0.6075625
36.42,0.45903125,0.60940625
36.45,0.4606875,0.611
36.49,0.46165625,0.61115625
36.52,0.46215625,0.60946875
36.55,0.4629375,0.60765625
36.59,0.46321875,0.6065625
36.62,0.4633125,0.60659375
36.65,0.4634375,0.6068749999999999
36.69,0.46399999999999997,0.60715625
36.72,0.46453125,0.6070625
36.75,0.4636875,0.608
36.79,0.46203125,0.61034375
36.82,0.46015625,0.61259375
36.85,0.45828125000000003,0.61475
36.89,0.45687500000000003,0.61628125
36.92,0.45534375,0.61728125
36.95,0.4540625,0.618125
36.99,0.45328125,0.61903125
37.02,0.45246875,0.6198125
37.05,0.45159375,0.62071875
37.09,0.45109375,0.62109375
37.12,0.4510625,0.6215625
37.15,0.4509375,0.622125
37.19,0.45134375,0.62259375
37.22,0.452125,0.62271875
37.25,0.4525,0.6229375
37.29,0.45290625,0.62328125
37.32,0.45159375,0.6235625
37.35,0.44825,0.6215625
37.39,0.445125,0.61940625
37.42,0.442375,0.61709375
37.45,0.44159375,0.615375
37.49,0.442,0.6159375
37.52,0.442375,0.6165625
37.55,0.44284375,0.61703125
37.59,0.43846875,0.6169375
37.62,0.4304375,0.61690625
37.65,0.42209375,0.616875
37.69,0.41384375,0.61746875
37.72,0.41275,0.61853125
37.75,0.41281249999999997,0.61928125
37.79,0.413,0.6200625
37.82,0.413125,0.6205625
37.85,0.41228125,0.6210625
37.89,0.41131249999999997,0.6214375
37.92,0.40950000000000003,0.62140625
37.95,0.41134375,0.6214999999999999
37.99,0.41578125,0.6215625
38.02,0.4201875,0.62165625
38.05,0.4160625,0.61975
38.09,0.41128125,0.618
38.12,0.40653125,0.616
38.16,0.40750000000000003,0.61609375
38.19,0.406875,0.61665625
38.22,0.40584375,0.617125
38.26,0.40484375,0.61753125
38.29,0.40475,0.61796875
38.32,0.4058125,0.618375
38.35,0.40709375000000003,0.61890625
38.39,0.40815625,0.61925
38.42,0.40840625,0.62025
38.46,0.40859375,0.6214375
38.49,0.40859375,0.6225625
38.52,0.40784375,0.62375
38.56,0.4059375,0.62434375
38.59,0.40415625,0.62490625
38.62,0.40234375,0.625375
38.66,0.40259375000000003,0.62571875
38.69,0.40303125,0.62609375
38.72,0.40346875,0.626375
38.76,0.4039375,0.626625
38.79,0.40325,0.62646875
38.82,0.40353125,0.626375
38.85,0.40359375,0.62625
38.89,0.40284375,0.626375
38.92,0.40178125,0.62659375
38.96,0.40059375,0.62675
38.99,0.39934375,0.62709375
39.02,0.39884375,0.6285625
39.06,0.39825,0.63084375
39.09,0.3975,0.63315625
39.12,0.39753125,0.634875
39.16,0.3974375,0.6350625
39.19,0.3974375,0.6353125
39.22,0.39753125,0.63534375
39.26,0.39921875,0.6350625
39.29,0.4009375,0.63459375
39.32,0.40265625,0.63421875
39.35,0.40421875,0.63409375
39.39,0.405375,0.6341875
39.42,0.40628125,0.63440625
39.46,0.407125,0.6345
39.49,0.40753125,0.63471875
39.52,0.4076875,0.635
39.56,0.40800000000000003,0.6353125
39.59,0.40809375,0.6356875
39.62,0.407875,0.63653125
39.66,0.40771875,0.63746875
39.69,0.40765625,0.638375
39.72,0.4074375,0.63921875
39.76,0.40725,0.6388125
39.79,0.40759375,0.63796875
39.82,0.407875,0.6370625
39.85,0.40859375,0.6360625
39.89,0.40909375,0.636125
39.92,0.40940624999999997,0.63625
39.96,0.41015625,0.63634375
39.99,0.41090625,0.63646875
40.02,0.4115,0.63640625
40.06,0.412125,0.63653125
40.09,0.41265625,0.63609375
40.12,0.4131875,0.63490625
40.16,0.413875,0.63371875
40.19,0.41409375,0.63259375
40.22,0.4139375,0.63196875
40.26,0.41375,0.63140625
40.29,0.41353125,0.63071875
40.32,0.41346875,0.6301875
40.36,0.41359375,0.63021875
40.39,0.41365625,0.63028125
40.42,0.41384375,0.63034375
40.46,0.41415625,0.6305625
40.49,0.41421875,0.63075
40.52,0.41446875,0.63103125
40.56,0.41471875,0.63140625
40.59,0.4151875,0.63271875
40.62,0.41578125,0.63396875
40.66,0.41628125,0.635375
40.69,0.41646875,0.637375
40.72,0.416625,0.63940625
40.76,0.417,0.6415625
40.79,0.41715625,0.64375
40.82,0.41634375,0.6451875
40.86,0.41546875,0.64671875
40.89,0.414625,0.64815625
40.92,0.41403125,0.6495
40.96,0.41425,0.6497499999999999
40.99,0.41459375,0.6500625
41.02,0.41534375,0.65046875
41.06,0.4160625,0.65078125
41.09,0.41653125,0.651125
41.12,0.4171875,0.6514375
41.16,0.4181875,0.65165625
41.19,0.42240625,0.65321875
41.22,0.42696875,0.65478125
41.26,0.43153125,0.6564375
41.29,0.43459375,0.65803125
41.32,0.43521875,0.65815625
41.36,0.43575,0.65840625
41.39,0.4365625,0.65871875
41.42,0.43765624999999997,0.65890625
41.46,0.438625,0.659
41.49,0.43971875,0.6591875
41.52,0.44078125,0.6596875
41.56,0.441625,0.6601875
41.59,0.44253125,0.660625
41.62,0.44353125,0.661
41.66,0.44528125,0.66128125
41.69,0.44671875,0.6615624999999999
41.72,0.4481875,0.6619375
41.76,0.44921875,0.66209375
41.79,0.44959375,0.66215625
41.82,0.450125,0.6621875
41.86,0.450625,0.66240625
41.89,0.45153125,0.6628125
41.92,0.45259375,0.6634687499999999
41.96,0.45371875,0.66428125
41.99,0.45484375,0.664625
42.02,0.45590625,0.6648125
42.06,0.456875,0.66484375
42.09,0.45796875000000004,0.6649375
42.12,0.45925,0.6653125
42.16,0.46053125,0.66578125
42.19,0.46203125,0.66609375
42.22,0.46246875,0.66659375
42.26,0.46065625,0.66703125
42.29,0.458625,0.66753125
42.32,0.45675,0.668
42.36,0.455625,0.6689375
42.39,0.45359375,0.6693749999999999
42.42,0.45146875,0.669875
42.46,0.4494375,0.67021875
42.49,0.44759375,0.66975
42.52,0.44565625,0.6690625
42.56,0.44371875,0.66825
42.59,0.44178125,0.66740625
42.62,0.44109375,0.66696875
42.66,0.44046875,0.66671875
42.69,0.43971875,0.66640625
42.72,0.44,0.66596875
42.76,0.44059375,0.66496875
42.79,0.4409375,0.6639375
42.82,0.44165625,0.66271875
42.86,0.442625,0.661125
42.89,0.44328125,0.657875
42.92,0.44390625,0.6545624999999999
42.96,0.44446875,0.65140625
42.99,0.44509375,0.648875
43.02,0.44559375,0.646625
43.06,0.4461875,0.64434375
43.09,0.44671875,0.64309375
43.12,0.447125,0.64334375
43.16,0.4478125,0.64365625
43.19,0.448375,0.64384375
43.22,0.44828125,0.64340625
43.26,0.44806250000000003,0.64375
43.29,0.44796875,0.644
43.32,0.44803125,0.64425
43.36,0.44809375,0.64484375
43.39,0.448125,0.6454375
43.42,0.4481875,0.64609375
43.46,0.4485625,0.64715625
43.49,0.44909375,0.6473125
43.52,0.4496875,0.647375
43.56,0.451375,0.6475
43.59,0.4526875,0.6476875
43.62,0.45387500000000003,0.6478125
43.66,0.45487500000000003,0.6479374999999999
43.69,0.45484375,0.64803125
43.72,0.45546875000000003,0.648
43.76,0.456,0.64796875
43.79,0.45646875,0.64796875
43.82,0.4565,0.648
43.86,0.45653125,0.64825
43.89,0.45653125,0.64834375
43.92,0.4573125,0.64828125
43.96,0.45834375,0.64815625
43.99,0.4593125,0.648
44.02,0.4603125,0.64790625
44.06,0.46096875,0.64675
44.09,0.4615,0.64528125
44.12,0.46225,0.64365625
44.16,0.46299999999999997,0.64259375
44.19,0.4645,0.6429375
44.22,0.46584375,0.64328125
44.26,0.46715625,0.64365625
44.29,0.46178125,0.6448125
44.32,0.45425,0.64675
44.36,0.44684375,0.648625
44.39,0.4413125,0.65090625
44.42,0.44115624999999997,0.65396875
44.46,0.44115624999999997,0.6576875
44.49,0.44109375,0.66140625
44.52,0.44125,0.66403125
44.56,0.4418125,0.6658125
44.59,0.44278125,0.66753125
44.62,0.44375,0.66928125
44.66,0.44484375,0.668125
44.69,0.445875,0.66578125
44.72,0.4466875,0.66321875
44.76,0.4475625,0.660125
44.79,0.44846875,0.656375
44.82,0.44946875,0.6529375
44.86,0.45034375,0.6493125
44.89,0.45084375,0.64678125
44.92,0.45090625,0.64515625
44.96,0.45096875,0.6435
44.99,0.45090625,0.64196875
45.02,0.45028125,0.6420312499999999
45.06,0.44984375,0.64234375
45.09,0.449125,0.64259375
45.12,0.44959375,0.64171875
45.16,0.45046875,0.6391249999999999
45.19,0.4513125,0.63640625
45.22,0.45215625,0.63396875
45.26,0.45265625,0.6341875
45.29,0.45328125,0.63425
45.32,0.45375,0.6343125
45.36,0.45428125,0.63415625
45.39,0.45565625,0.6338125
45.42,0.45703125,0.6335625
45.46,0.458375,0.6331875
45.49,0.4593125,0.6331875
45.52,0.45971875,0.63334375
45.56,0.46028125000000003,0.63315625
45.59,0.46118750000000003,0.6331875
45.62,0.4698125,0.6332187499999999
45.66,0.4785,0.63334375
45.69,0.48715625,0.6334375
45.72,0.4928125,0.6335
45.76,0.492875,0.6334375
45.79,0.49284375,0.63340625
45.82,0.4925625,0.63340625
45.86,0.49153125,0.6340625
45.89,0.4905625,0.6349375
45.93,0.4896875,0.63575
45.96,0.48925,0.6362187499999999
45.99,0.48890625,0.63659375
46.03,0.4885,0.63684375
46.06,0.4880625,0.63725
46.09,0.48721875,0.6369375
46.13,0.4855625,0.636375
46.16,0.4840625,0.6358125
46.19,0.48271875000000003,0.635375
46.23,0.48240625,0.635375
46.26,0.48209375,0.635375
46.29,0.481875,0.63546875
46.33,0.48159375,0.635625
46.36,0.48143749999999996,0.63584375
46.39,0.48131250000000003,0.6361875
46.43,0.48121875,0.6364375
46.46,0.48240625,0.635375
46.49,0.4845625,0.63334375
46.53,0.4865625,0.63134375
46.56,0.48843749999999997,0.6293124999999999
46.59,0.48959375,0.6265
46.63,0.490875,0.62375
46.66,0.49209375,0.620875
46.69,0.4931875,0.61853125
46.73,0.49328125,0.6175625
46.76,0.49334374999999997,0.6165
46.79,0.49334374999999997,0.615625
46.83,0.49321875,0.6159375
46.86,0.49309375,0.61653125
46.89,0.492875,0.61709375
46.93,0.49278125,0.6176875
46.96,0.4928125,0.61846875
46.99,0.49271875,0.61909375
47.03,0.49259375,0.6199375
47.06,0.49221875,0.62021875
47.09,0.491875,0.62009375
47.13,0.49153125,0.62
47.16,0.491,0.6199375
47.19,0.490375,0.62159375
47.23,0.48978125,0.62315625
47.26,0.48915625,0.6246875
47.29,0.488375,0.626
47.33,0.487375,0.6272187499999999
47.36,0.4865,0.6285
47.39,0.48559375,0.62971875
47.43,0.48534375,0.63003125
47.46,0.48525,0.63053125
47.49,0.48503124999999997,0.6309374999999999
47.53,0.4846875,0.6311249999999999
47.56,0.484,0.63115625
47.59,0.48340625,0.6312187499999999
47.63,0.4828125,0.63134375
47.66,0.48103125,0.63265625
47.69,0.4791875,0.634125
47.73,0.47715625,0.63546875
47.76,0.47575,0.63665625
47.79,0.4753125,0.63671875
47.83,0.47478125,0.63671875
47.86,0.47425,0.63671875
47.89,0.47434375,0.63671875
47.93,0.47481249999999997,0.63665625
47.96,0.47525,0.6366875
47.99,0.47581249999999997,0.63703125
48.03,0.475375,0.6400312499999999
48.06,0.47496875,0.6430312499999999
48.09,0.47440625,0.64596875
48.13,0.47440625,0.6481875
48.16,0.47525,0.64925
48.19,0.47621874999999997,0.647375
48.23,0.47734375,0.6451875
48.26,0.4783125,0.64446875
48.29,0.47915625,0.645
48.33,0.479875,0.648375
48.36,0.4805625,0.65078125
48.39,0.48128125,0.64984375
48.43,0.4818125,0.64859375
48.46,0.48259375,0.6475
48.49,0.48296875,0.64515625
48.53,0.48328125,0.64259375
48.56,0.4838125,0.64015625
48.59,0.48378125,0.63934375
48.63,0.48165625,0.641
48.66,0.47915625,0.641875
48.69,0.47646875,0.6423125
48.73,0.4738125,0.64278125
48.76,0.47309375,0.64275
48.79,0.472625,0.64334375
48.83,0.47221875,0.64421875
48.86,0.471875,0.6461875
48.89,0.4715625,0.64821875
48.93,0.47128125,0.6500625
48.96,0.4700625,0.6527499999999999
48.99,0.46759375,0.65675
49.03,0.46459374999999997,0.65915625
49.06,0.461125,0.66075
49.09,0.4560625,0.6623125
49.13,0.45034375,0.6640625
49.16,0.44484375,0.66775
49.19,0.43959375,0.6711875
49.23,0.43540625,0.67240625
49.26,0.43109375,0.6738125
49.29,0.42678125,0.67509375
49.33,0.4245,0.67565625
49.36,0.4233125,0.67621875
49.39,0.42228125,0.67703125
49.43,0.42159375,0.67765625
49.46,0.42003125,0.678125
49.49,0.41834375,0.6785625
49.53,0.41653125,0.67909375
49.56,0.41600000000000004,0.6795
49.59,0.41625,0.67984375
49.63,0.41659375,0.6800625
49.66,0.4168125,0.68034375
49.69,0.4164375,0.68078125
49.73,0.41546875,0.68134375
49.76,0.41440625,0.681875
49.79,0.41346875,0.6825625
49.83,0.41315625,0.68296875
49.86,0.41290625,0.6833125
49.89,0.412625,0.6835625
49.93,0.41259375,0.68396875
49.96,0.41265625,0.68434375
49.99,0.41290625,0.68484375
50.03,0.4129375,0.68540625
50.06,0.41253125,0.68565625
50.09,0.4116875,0.68571875
50.13,0.41078125,0.6856875
50.16,0.410125,0.6855
50.2,0.41009375,0.68415625
50.23,0.4099375,0.68303125
50.26,0.4098125,0.6818125
50.3,0.41034375,0.6805625
50.33,0.41175,0.679
50.36,0.41296875,0.67746875
50.4,0.41428125,0.67603125
50.43,0.41621874999999997,0.6745
50.46,0.4185,0.67309375
50.5,0.4208125,0.67159375
50.53,0.42203125,0.6708125
50.56,0.42140625,0.6698125
50.6,0.4208125,0.6684375
50.63,0.42021875,0.66703125
50.66,0.41962499999999997,0.66540625
50.7,0.41878125,0.66503125
50.73,0.41775,0.66471875
50.76,0.41675,0.66465625
50.8,0.4160625,0.66559375
50.83,0.41496875,0.66659375
50.86,0.41371874999999997,0.6674375
50.9,0.41184375,0.66865625
50.93,0.40915625,0.670875
50.96,0.406125,0.67303125
51.0,0.403125,0.67515625
51.03,0.40059374999999997,0.67671875
51.06,0.3989375,0.6779375
51.1,0.39759375,0.679125
51.13,0.39628125,0.68003125
51.16,0.3948125,0.6804375
51.2,0.392875,0.68084375
51.23,0.39109375,0.6810937499999999
51.26,0.38921875,0.6809375
51.3,0.38787499999999997,0.68084375
51.33,0.387125,0.68078125
51.36,0.3851875,0.68075
51.4,0.3838125,0.68065625
51.43,0.38256249999999997,0.680625
51.46,0.38096875,0.6805
51.5,0.379875,0.680625
51.53,0.37921875,0.68071875
51.56,0.37865624999999997,0.6809375
51.6,0.378125,0.6811875
51.63,0.376625,0.6815
51.66,0.3745625,0.68196875
51.7,0.37275,0.682375
51.73,0.37228125,0.682625
51.76,0.3720625,0.682875
51.8,0.3715,0.68315625
51.83,0.36965625,0.6826875
51.86,0.36603125,0.6815625
51.9,0.36246875,0.6804375
51.93,0.35896875,0.6795
51.96,0.35853125,0.67971875
52.0,0.35778125,0.68134375
52.03,0.3570625,0.6834375
52.06,0.3564375,0.6855625
52.1,0.3551875,0.68778125
52.13,0.35353125,0.6885
52.16,0.3516875,0.68903125
52.2,0.34996875,0.68953125
52.23,0.34821875,0.68984375
52.26,0.34621875,0.6900625
52.3,0.34425,0.69021875
52.33,0.34221875,0.6905
52.36,0.339375,0.6918125
52.4,0.33684375,0.694
52.43,0.33446875,0.69625
52.46,0.33275,0.6981875
52.5,0.3311875,0.69871875
52.53,0.32946875,0.69921875
52.56,0.32721875,0.6996249999999999
52.6,0.32640625,0.69865625
52.63,0.3254375,0.69728125
52.66,0.3241875,0.6958125
52.7,0.32090625,0.6946875
52.73,0.317625,0.69503125
52.76,0.314375,0.69528125
52.8,0.3128125,0.6955625
52.83,0.31484375,0.69609375
52.86,0.31496875,0.69425
52.9,0.314375,0.69175
52.93,0.31515625,0.68921875
52.96,0.3155625,0.6870625
53.0,0.3165,0.6870937500000001
53.03,0.3168125,0.6870625
53.06,0.31646874999999997,0.68690625
53.1,0.31859375,0.6863125
53.13,0.3215,0.68603125
53.16,0.32359375,0.68584375
53.2,0.32578125,0.6851875
53.23,0.3275625,0.6835
53.26,0.32915625,0.6818125
53.3,0.33009375,0.68003125
53.33,0.3310625,0.6800937499999999
53.36,0.33240625,0.68096875
53.4,0.33378125,0.6818125
53.43,0.3355,0.68225
53.46,0.33684375,0.68234375
53.5,0.33828125,0.68246875
53.53,0.33853125,0.68284375
53.56,0.33728125,0.6839375
53.6,0.33625,0.68628125
53.63,0.3354375,0.6884375
53.66,0.33590625,0.68903125
53.7,0.3365,0.68896875
53.73,0.33684375,0.68909375
53.76,0.33728125000000003,0.6893125
53.8,0.337625,0.6895625
53.83,0.3378125,0.68871875
53.86,0.33796875,0.6874375
53.9,0.33821875,0.68715625
53.93,0.33815625,0.687
53.96,0.33815625,0.68675
54.0,0.3374375,0.68696875
54.03,0.3359375,0.68775
54.06,0.334375,0.68846875
54.1,0.33284375,0.68928125
54.13,0.33296875,0.68946875
54.16,0.3335,0.689375
54.2,0.33409375,0.6879062499999999
54.23,0.33459375,0.68596875
54.26,0.3343125,0.68396875
54.3,0.33371875,0.68253125
54.33,0.33325,0.68240625
54.36,0.3290625,0.68375
54.4,0.325625,0.68571875
54.43,0.32221875,0.68778125
54.46,0.31878125,0.6899375
54.5,0.3189375,0.690875
54.53,0.32025,0.69153125
54.56,0.32146875,0.69225
54.6,0.32121875,0.6929375
54.63,0.31815625,0.69378125
54.66,0.31515624999999997,0.6945625
54.7,0.31225,0.69528125
54.73,0.3091875,0.6959375
54.76,0.3076875,0.6961875
54.8,0.30621875,0.6965625
54.83,0.30565624999999996,0.6968125
54.86,0.30603125,0.69696875
54.9,0.30640625,0.697
54.93,0.3068125,0.6970625
54.96,0.30715624999999996,0.6970625
55.0,0.3071875,0.69709375
55.03,0.30734374999999997,0.69703125
55.06,0.3075625,0.69715625
55.1,0.3078125,0.69721875
55.13,0.30778125,0.69740625
55.16,0.3078125,0.6976249999999999
55.2,0.30740625,0.6975
55.23,0.3060625,0.6970625
55.26,0.30465624999999996,0.69628125
55.3,0.30340625,0.69565625
55.33,0.3033125,0.695375
55.36,0.30296875,0.69590625
55.4,0.30253125,0.697125
55.43,0.30174999999999996,0.6984375
55.46,0.30046875,0.69996875
55.5,0.29903124999999997,0.700375
55.53,0.29753125,0.7004375
55.56,0.29503125,0.70040625
55.6,0.29259375,0.6998125
55.63,0.29015625,0.69925
55.66,0.2880625,0.69871875
55.7,0.286625,0.6981875
55.73,0.28509375,0.69765625
55.76,0.28384375,0.69734375
55.8,0.28281249999999997,0.6964375
55.83,0.2818125,0.69425
55.86,0.28078125,0.6920625
55.9,0.27978125,0.6896875
55.93,0.2796875,0.68721875
55.96,0.279875,0.68384375
56.0,0.2799375,0.68046875
56.03,0.28059375,0.6773125
56.06,0.28321875,0.6769375
56.1,0.285875,0.67684375
56.13,0.2885625,0.67696875
56.16,0.28953125,0.677125
56.2,0.29021874999999997,0.67646875
56.23,0.29090625,0.67584375
56.26,0.29153124999999996,0.6752812499999999
56.3,0.2918125,0.67403125
56.33,0.29203124999999996,0.67234375
56.36,0.29240625,0.67078125
56.4,0.292875,0.6691875
56.43,0.29303125,0.66953125
56.46,0.2931875,0.66971875
56.5,0.2933125,0.67
56.53,0.29425,0.66928125
56.56,0.29528125,0.66809375
56.6,0.296375,0.66703125
56.63,0.2968125,0.66646875
56.66,0.29746875,0.66659375
56.7,0.29803124999999997,0.66665625
56.73,0.29865625,0.6668125
56.76,0.29959375,0.6670625
56.8,0.30028125,0.667375
56.83,0.300875,0.66790625
56.86,0.30209375,0.6679375
56.9,0.30390625,0.66840625
56.93,0.30584374999999997,0.668875
56.96,0.30759375,0.66959375
57.0,0.30934375,0.67071875
57.03,0.31065624999999997,0.67178125
57.06,0.3118125,0.67296875
57.1,0.3131875,0.6738125
57.13,0.31471875,0.67425
57.16,0.31665625,0.67434375
57.2,0.318625,0.67453125
57.23,0.31971875,0.6745
57.26,0.321,0.6743125
57.3,0.32240625,0.6741875
57.33,0.323625,0.67409375
57.36,0.325625,0.67434375
57.4,0.32737499999999997,0.67471875
57.43,0.32915625,0.67503125
57.46,0.33028125,0.675625
57.5,0.32959375,0.6758125
57.53,0.32890625,0.6758125
57.56,0.32818749999999997,0.67584375
57.6,0.32884375,0.6746875
57.63,0.32884375,0.67484375
57.66,0.32871875,0.6753125
57.7,0.32865625,0.6756875
57.73,0.32828124999999997,0.67615625
57.76,0.32809375,0.67684375
57.8,0.32796875,0.6775
57.83,0.327625,0.6779999999999999
57.86,0.32553125,0.678125
57.9,0.32215625,0.6782812500000001
57.93,0.3186875,0.67840625
57.97,0.31653125,0.67859375
58.0,0.3165,0.6786875
58.03,0.31821875,0.67878125
58.07,0.31975,0.67890625
58.1,0.32059375,0.67859375
58.13,0.32075,0.678
58.17,0.3204375,0.6774375
58.2,0.32040625,0.67671875
58.23,0.32146874999999997,0.67659375
58.27,0.322125,0.67646875
58.3,0.32278124999999996,0.67625
58.33,0.3233125,0.67509375
58.37,0.32365625,0.67346875
58.4,0.3239375,0.6718125
58.43,0.3239375,0.6704375
58.47,0.32275,0.66796875
58.5,0.32153125,0.66515625
58.53,0.32046875,0.6624687499999999
58.57,0.31746875,0.66009375
58.6,0.313625,0.65953125
58.63,0.30971875,0.65896875
58.67,0.30596875,0.6585
58.7,0.3031875,0.65725
58.73,0.301,0.65540625
58.77,0.29890625,0.653375
58.8,0.29771875,0.651
58.83,0.29803124999999997,0.6494375
58.87,0.29834375,0.64809375
58.9,0.2986875,0.64678125
58.93,0.30084375,0.64634375
58.97,0.3038125,0.6459375
59.0,0.3068125,0.64546875
59.03,0.3089375,0.6451875
59.07,0.30684375,0.645125
59.1,0.30403125,0.6449374999999999
59.13,0.30153125,0.64471875
59.17,0.299875,0.644875
59.2,0.29840625,0.6453125
59.23,0.29696875,0.64578125
59.27,0.2955625,0.64615625
59.3,0.29459375,0.64609375
59.33,0.2933125,0.64590625
59.37,0.29203124999999996,0.64584375
59.4,0.29065625,0.6455625
59.43,0.2895,0.64515625
59.47,0.28825,0.645
59.5,0.28709375,0.64459375
59.53,0.28609375,0.6439375
59.57,0.2856875,0.64315625
59.6,0.28528125,0.64234375
59.63,0.2849375,0.64175
59.67,0.284625,0.6410625
59.7,0.28421875,0.64028125
59.73,0.28390625,0.639625
59.77,0.284375,0.6394375
59.8,0.28528125,0.63946875
59.83,0.286375,0.63953125
59.87,0.28725,0.63965625
59.9,0.28896875,0.63971875
59.93,0.29084375,0.63971875
59.97,0.2928125,0.63978125
60.0,0.2941875,0.6395
0.07,-0.0055,-0.00628125
0.1,-0.0055,-0.00628125
0.13,-0.00553125,-0.0063125
0.17,-0.0055625,-0.006375
0.2,-0.005625,-0.00640625
0.23,-0.00565625,-0.00646875
0.27,-0.00565625,-0.0065
0.3,-0.00553125,-0.00646875
0.33,-0.005375,-0.00646875
0.37,-0.00525,-0.0064375
0.4,-0.00384375,-0.00471875
0.43,-0.00246875,-0.003
0.47,-0.0010625,-0.00128125
0.5,0.0,-3.125e-05
0.53,0.0,-0.00221875
0.57,0.0,-0.00440625
0.6,0.0,-0.00659375
0.63,0.00359375,-0.01115625
0.67,0.00828125,-0.01640625
0.7,0.01296875,-0.02165625
0.73,0.01765625,-0.02690625
0.77,0.015,-0.0225
0.8,0.0099375,-0.01490625
0.83,0.004875,-0.00734375
0.87,6.25e-05,-0.0001875
0.9,0.00190625,-0.0056875
0.93,0.00375,-0.0111875
0.97,0.00559375,-0.0166875
1.0,0.0081875,-0.019375
1.03,0.0099375,-0.0195625
1.07,0.010374999999999999,-0.01975
1.1,0.01075,-0.01996875
1.13,0.007687499999999998,-0.021875
1.17,0.0075312500000000015,-0.02378125
1.2,0.007343750000000001,-0.02703125
1.23,0.007031250000000001,-0.03115625
1.27,0.0035937499999999997,-0.025875
1.3,0.0013750000000000004,-0.023875
1.33,-0.0008437500000000003,-0.021843750000000002
1.37,0.0025937499999999997,-0.025156249999999998
1.4,0.00925,-0.03553125
1.43,0.0153125,-0.043875
1.47,0.016874999999999998,-0.056156250000000005
1.5,0.0123125,-0.05925
1.53,0.00840625,-0.06225
1.57,0.00775,-0.056656250000000005
1.6,0.00821875,-0.04934375
1.63,0.011125,-0.05153125
1.67,0.0115625,-0.0559375
1.7,0.01240625,-0.0635625
1.73,0.0170625,-0.05303125
1.77,0.02378125,-0.04621875
1.8,0.0319375,-0.04284375
1.83,0.04059375,-0.040999999999999995
1.87,0.048625,-0.0423125
1.9,0.058437499999999996,-0.036875000000000005
1.93,0.0675,-0.035375000000000004
1.97,0.07693749999999999,-0.040999999999999995
2.0,0.08549999999999999,-0.04915625
2.03,0.08715624999999999,-0.05228125
2.07,0.08981249999999999,-0.05840624999999999
2.1,0.09290625,-0.06490625
2.13,0.0965,-0.07159375
2.17,0.10025,-0.07709375
2.2,0.104625,-0.08228125
2.24,0.10875,-0.08762500000000001
2.27,0.1155625,-0.09618750000000001
2.3,0.12040624999999999,-0.10296875
2.34,0.12403125,-0.11253125
2.37,0.12715625,-0.12490625
2.4,0.12953125,-0.1364375
2.44,0.13453125,-0.14306249999999998
2.47,0.14209375,-0.1535625
2.5,0.15015625,-0.16340625
2.54,0.15496875,-0.1746875
2.57,0.1545625,-0.17440625
2.6,0.1545,-0.17465625
2.64,0.15471875,-0.1756875
2.67,0.1564375,-0.17865625
2.7,0.159625,-0.1841875
2.74,0.1625,-0.1895625
2.77,0.167375,-0.196625
2.8,0.177,-0.20771875
2.84,0.18609375,-0.21653125
2.87,0.19518749999999999,-0.22515625
2.9,0.2024375,-0.23040625
2.94,0.208625,-0.2321875
2.97,0.2155,-0.2339375
3.0,0.22296875,-0.23690624999999998
3.04,0.22815625,-0.24240625
3.07,0.22925,-0.2508125
3.1,0.23040625,-0.2598125
3.14,0.2334375,-0.26759375
3.17,0.23878125,-0.2728125
3.2,0.24671875,-0.2765625
3.24,0.2549375,-0.2794375
3.27,0.2658125,-0.27784375
3.3,0.27596875,-0.2769375
3.34,0.28378125,-0.27546875
3.37,0.290125,-0.2768125
3.4,0.29553124999999997,-0.28584375
3.44,0.30103125,-0.293875
3.47,0.30634374999999997,-0.3015
3.5,0.30865625,-0.30465625
3.54,0.31165625,-0.30140625
3.57,0.315,-0.298
3.6,0.32065625,-0.2985625
3.64,0.330875,-0.306875
3.67,0.34053125,-0.31915625000000003
3.7,0.3501875,-0.33140625
3.74,0.35659375,-0.34015625
3.77,0.36021875000000003,-0.3461875
3.8,0.36171875,-0.35090625
3.84,0.3630625,-0.35465625
3.87,0.359,-0.3556875
3.9,0.3525625,-0.35231250000000003
3.94,0.346375,-0.349
3.97,0.34171875,-0.346625
4.0,0.34265625,-0.34671875
4.04,0.34603125,-0.351375
4.07,0.3498125,-0.35546875
4.1,0.35321875,-0.35384375
4.14,0.35440625,-0.35821875
4.17,0.355875,-0.363375
4.2,0.357375,-0.3685625
4.24,0.35790625,-0.36815625
4.27,0.35590625,-0.356375
4.3,0.353375,-0.34525
4.34,0.35103125,-0.33478125000000003
4.37,0.35540625,-0.3380625
4.4,0.362625,-0.34271875
4.44,0.3725625,-0.35028125
4.47,0.38196875,-0.35853125
4.5,0.38165625,-0.35621875
4.54,0.381,-0.35375
4.57,0.38303125,-0.351375
4.6,0.392875,-0.3555
4.64,0.40790625,-0.36809375
